,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
93,20601110719,211071642,681.0,90035.0,132.20998531571217,NA
94,20601110720,211071640,612.0,45590.0,74.49346405228758,NA
95,20601110721,211071640,455.0,63456.0,139.46373626373625,NA
96,20601110722,211071640,217.0,50475.0,232.6036866359447,NA
97,20601110723,211071640,395.0,35695.0,90.36708860759494,NA
98,20601110724,211071640,431.0,22281.0,51.696055684454755,NA
99,20601110725,211071640,594.0,42759.0,71.98484848484848,NA
100,20601110726,211071651,528.0,37422.0,70.875,NA
101,20601110727,211071642,387.0,28189.0,72.83979328165374,NA
102,20601110728,211071642,386.0,78943.0,204.51554404145077,NA
103,20601110729,211071640,408.0,21452.0,52.57843137254902,NA
104,20601110730,211071639,308.0,7392.0,24.0,NA
105,20601110731,211071640,663.0,65076.0,98.15384615384616,NA
106,20601110801,211081667,419.0,40072.0,95.63723150357995,NA
107,20601110802,211081669,378.0,21548.0,57.00529100529101,NA
108,20601110803,211081669,672.0,61976.0,92.22619047619048,NA
109,20601110804,211081669,367.0,27129.0,73.92098092643052,NA
110,20601110805, ,,,,no containing DZN
111,20601110806,211081670,584.0,26382.0,45.17465753424658,NA
112,20601110807,211081670,782.0,49357.0,63.11636828644501,NA
113,20601110808, ,,,,no containing DZN
114,20601110809,211081670,577.0,13521.0,23.43327556325823,NA
115,20601110810,211081664,462.0,26249.0,56.816017316017316,NA
116,20601110811,211081664,449.0,8393.0,18.692650334075722,NA
117,20601110812,211081664,284.0,11988.0,42.2112676056338,NA
118,20601110813,211081664,426.0,4082.0,9.582159624413146,NA
119,20601110814,211081664,530.0,14746.0,27.82264150943396,NA
120,20601110815,211081672,612.0,33774.0,55.18627450980392,NA
121,20601110816,211081672,497.0,29855.0,60.070422535211264,NA
122,20601110817,211081672,343.0,19296.0,56.25655976676385,NA
123,20601110818,211081672,368.0,14155.0,38.46467391304348,NA
124,20601110819,211081671,704.0,35514.0,50.44602272727273,NA
125,20601110820, ,,,,no containing DZN
126,20601110821,211081672,595.0,23361.0,39.26218487394958,NA
127,20601110822, ,,,,no containing DZN
