,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
859,11501129047,112905982,320.0,18144.0,56.7,NA
860,11501129101, ,,,,no containing DZN
861,11501129102,112915937,400.0,29450.0,73.625,NA
862,11501129103,112915937,599.0,32452.0,54.17696160267112,NA
863,11501129104,112915937,499.0,32597.0,65.3246492985972,NA
864,11501129105,112915938,562.0,56129.0,99.87366548042705,NA
865,11501129106,112915938,517.0,60715.0,117.43713733075435,NA
866,11501129107,112915939,292.0,69308.0,237.35616438356163,NA
867,11501129108,112915934,608.0,99898.0,164.3059210526316,NA
868,11501129109,112915932,629.0,86568.0,137.62798092209857,NA
869,11501129110,112915934,600.0,117643.0,196.07166666666666,NA
870,11501129111,112915934,656.0,139145.0,212.1112804878049,NA
871,11501129112,112915934,462.0,68251.0,147.72943722943722,NA
872,11501129113,112915939,298.0,61499.0,206.3724832214765,NA
873,11501129114,112915932,504.0,71321.0,141.50992063492063,NA
874,11501129115,112915932,565.0,95286.0,168.64778761061947,NA
875,11501129116,112915933,754.0,58062.0,77.0053050397878,NA
876,11501129117,112915934,373.0,49035.0,131.46112600536193,NA
877,11501129118,112915933,451.0,43235.0,95.86474501108647,NA
878,11501129119,112915938,555.0,48418.0,87.23963963963963,NA
879,11501129120,112915938,493.0,25281.0,51.27991886409736,NA
880,11501129121,112915934,467.0,62415.0,133.6509635974304,NA
881,11501129122,112915933,346.0,5965.0,17.239884393063583,NA
882,11501129123,112915937,992.0,50587.0,50.99495967741935,NA
883,11501129124,112915938,362.0,23745.0,65.5939226519337,NA
884,11501129125, ,,,,no containing DZN
885,11501129127,112915936,107.0,32472.0,303.4766355140187,NA
886,11501129128,112915937,713.0,28013.0,39.288920056100984,NA
887,11501129129, ,,,,no containing DZN
888,11501129130,112915934,218.0,24377.0,111.8211009174312,NA
889,11501129131,112915933,412.0,27746.0,67.34466019417475,NA
890,11501129132,112915933,295.0,30242.0,102.51525423728813,NA
891,11501129133,112915933,537.0,44486.0,82.8417132216015,NA
892,11501129134,112915932,599.0,157663.0,263.21035058430715,NA
893,11501129135,112915937,420.0,21082.0,50.195238095238096,NA
894,11501129136,112915937,281.0,23259.0,82.77224199288256,NA
895,11501129137,112910001,839.0,72826.0,86.80095351609059,NA
896,11501129138, ,,,,no containing DZN
897,11501129139,112915935,507.0,59226.0,116.81656804733728,NA
898,11501129140,112915935,522.0,54928.0,105.22605363984674,NA
899,11501129141,112915935,485.0,26724.0,55.101030927835055,NA
900,11501129142,112915935,672.0,61202.0,91.07440476190476,NA
901,11501129143,112915939,717.0,38044.0,53.05997210599721,NA
902,11501129144,112915939,594.0,68397.0,115.14646464646465,NA
903,11501129145,112915933,633.0,55985.0,88.44391785150079,NA
904,11501129146,112915939,484.0,69074.0,142.71487603305786,NA
905,11501129147,112915938,7.0,399.0,57.0,NA
906,11501129148,112910001,473.0,49159.0,103.93023255813954,NA
907,11501129149,112910001,1140.0,96730.0,84.85087719298245,NA
908,11501129401,112945917,689.0,65708.0,95.36719883889695,NA
909,11501129402,112945917,358.0,35960.0,100.44692737430168,NA
910,11501129403,112945918,390.0,50021.0,128.25897435897437,NA
911,11501129404,112945918,122.0,11151.0,91.40163934426229,NA
912,11501129405, ,,,,no containing DZN
913,11501129406,112945919,394.0,28354.0,71.96446700507614,NA
914,11501129407,112945917,320.0,41750.0,130.46875,NA
915,11501129408,112945917,497.0,80273.0,161.51509054325956,NA
916,11501129409,112945917,356.0,59457.0,167.01404494382024,NA
917,11501129410,112945918,345.0,104463.0,302.7913043478261,NA
918,11501129411,112945919,211.0,31029.0,147.0568720379147,NA
919,11501129412,112945918,392.0,45308.0,115.58163265306122,NA
920,11501129413,112945918,708.0,75147.0,106.13983050847457,NA
921,11501129414,112945918,368.0,69867.0,189.85597826086956,NA
922,11501129415,112945919,850.0,31959.0,37.59882352941177,NA
923,11501129416, ,,,,no containing DZN
924,11501129601,112966022,379.0,21859.0,57.675461741424805,NA
925,11501129602,112966025,427.0,74937.0,175.49648711943794,NA
926,11501129603,112966022,473.0,30600.0,64.69344608879493,NA
927,11501129604,112966025,355.0,84735.0,238.69014084507043,NA
928,11501129605,112966023,443.0,116453.0,262.8735891647855,NA
929,11501129606,112966022,583.0,41014.0,70.3499142367067,NA
930,11501129607,112966022,301.0,31116.0,103.37541528239203,NA
931,11501129608,112966022,326.0,8882.0,27.245398773006134,NA
932,11501129609,112966025,435.0,71026.0,163.27816091954023,NA
933,11501129610,112966023,657.0,249594.0,379.8995433789954,NA
934,11501129611,112966023,487.0,134119.0,275.3983572895277,NA
935,11501129612,112966023,370.0,22557.0,60.964864864864865,NA
936,11501129613,112966023,411.0,47172.0,114.77372262773723,NA
937,11501129614, ,,,,no containing DZN
938,11501129615,112966025,486.0,92658.0,190.65432098765433,NA
939,11501129616,112966026,469.0,96906.0,206.6226012793177,NA
940,11501129617,112966025,459.0,124016.0,270.1873638344227,NA
941,11501129618,112966026,311.0,33870.0,108.90675241157557,NA
942,11501129619,112966024,527.0,47020.0,89.22201138519924,NA
943,11501129620,112966026,645.0,53725.0,83.29457364341086,NA
944,11501129621,112966026,400.0,59746.0,149.365,NA
945,11501129622,112966023,647.0,144183.0,222.8485316846986,NA
946,11501129623,112966023,359.0,67179.0,187.12813370473538,NA
947,11501129624,112966025,298.0,72498.0,243.28187919463087,NA
948,11501129625,112966026,528.0,17990.0,34.071969696969695,NA
949,11501129626,112966026,310.0,35804.0,115.49677419354839,NA
950,11501129627,112966025,475.0,80866.0,170.24421052631578,NA
951,11501129628,112966022,521.0,57349.0,110.07485604606526,NA
952,11501129629,112966024,511.0,20358.0,39.839530332681015,NA
953,11501129630,112966024,400.0,35387.0,88.4675,NA
954,11501129631,112966024,462.0,24246.0,52.48051948051948,NA
955,11501129632,112966024,530.0,26295.0,49.613207547169814,NA
956,11501155301,115530002,615.0,22513.0,36.60650406504065,NA
957,11501155302, ,,,,no containing DZN
958,11501155303, ,,,,no containing DZN
959,11501155304,115530002,736.0,66732.0,90.66847826086956,NA
960,11501155305,115530005,909.0,58502.0,64.35863586358636,NA
961,11501155306,115530001,715.0,96913.0,135.54265734265735,NA
962,11501155307,115530002,341.0,34478.0,101.10850439882698,NA
963,11501155308,115530001,770.0,28711.0,37.287012987012986,NA
964,11501155309,115530001,354.0,68189.0,192.62429378531073,NA
965,11501155310,115530001,466.0,60568.0,129.97424892703862,NA
966,11501155311,115530002,667.0,87265.0,130.832083958021,NA
967,11501155312,115530002,754.0,74786.0,99.18567639257294,NA
968,11501155313,115530001,402.0,28794.0,71.6268656716418,NA
969,11501155314,115530002,479.0,17249.0,36.01043841336117,NA
970,11501155315,115530002,345.0,31280.0,90.66666666666667,NA
971,11501155316,115530002,511.0,34574.0,67.65949119373776,NA
972,11501155317,115530001,277.0,35268.0,127.32129963898917,NA
973,11501155401,115540001,465.0,55407.0,119.15483870967742,NA
974,11501155402,115540003,329.0,53806.0,163.54407294832828,NA
975,11501155403,115540001,428.0,60878.0,142.23831775700936,NA
976,11501155404,115540003,313.0,15039.0,48.04792332268371,NA
977,11501155405,115540003,465.0,133546.0,287.1956989247312,NA
978,11501155406,115540003,227.0,30468.0,134.2202643171806,NA
979,11501155407,115540003,423.0,52747.0,124.69739952718676,NA
980,11501155408,115540001,325.0,38389.0,118.12,NA
981,11501155409,115540001,314.0,49931.0,159.01592356687897,NA
982,11501155410,115540001,393.0,68690.0,174.78371501272264,NA
983,11501155411,115540001,565.0,47006.0,83.19646017699115,NA
984,11501155412,115540002,1610.0,122319.0,75.97453416149068,NA
985,11501155413,115540003,,,,SA1 not found in Pathzz data
986,11501155501,115550004,385.0,19297.0,50.12207792207792,NA
