,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
0,10201102801,110286284,,,,SA1 not found in Pathzz data
1,10201102802,110286284,668.0,26406.0,39.52994011976048,NA
2,10201102803,110286284,689.0,42970.0,62.365747460087086,NA
3,10201102804,110286284,266.0,2372.0,8.917293233082706,NA
4,10201102805,110286284,355.0,14968.0,42.16338028169014,NA
5,10201102806,110286284,592.0,18988.0,32.07432432432432,NA
6,10201102807,110286284,486.0,15408.0,31.703703703703702,NA
7,10201102808,110286284,428.0,14458.0,33.7803738317757,NA
8,10201102809,110286284,714.0,5642.0,7.901960784313726,NA
9,10201102810,110286283,537.0,8971.0,16.705772811918063,NA
10,10201102811,110286283,488.0,33130.0,67.88934426229508,NA
11,10201102812,110286283,481.0,17723.0,36.84615384615385,NA
12,10201102813,110286283,339.0,3561.0,10.504424778761061,NA
13,10201102814,110286283,418.0,34237.0,81.9066985645933,NA
14,10201102815,110286283,450.0,4334.0,9.63111111111111,NA
15,10201102816,110286283,250.0,25985.0,103.94,NA
16,10201102817,110286284,422.0,26292.0,62.30331753554503,NA
17,10201102818,110286284,469.0,11694.0,24.933901918976545,NA
18,10201102901,110296249,338.0,3621.0,10.71301775147929,NA
19,10201102902,110296252,327.0,536.0,1.6391437308868502,NA
20,10201102903,110296251,491.0,23137.0,47.122199592668025,NA
21,10201102904,110296251,587.0,2456.0,4.1839863713798975,NA
22,10201102905,110296251,425.0,7937.0,18.67529411764706,NA
23,10201102906,110296249,240.0,17416.0,72.56666666666666,NA
24,10201102907,110296253,327.0,14935.0,45.67278287461774,NA
25,10201102908,110296253,411.0,2948.0,7.172749391727494,NA
26,10201102909,110296253,400.0,2294.0,5.735,NA
27,10201102910,110296251,508.0,11118.0,21.885826771653544,NA
28,10201102911,110296249,511.0,26160.0,51.193737769080236,NA
29,10201102912,110296249,464.0,11497.0,24.77801724137931,NA
30,10201102913, ,,,,no containing DZN
31,10201102914,110296250,310.0,34688.0,111.89677419354838,NA
32,10201102915,110296251,557.0,21038.0,37.77019748653501,NA
33,10201102916,110296251,435.0,2761.0,6.347126436781609,NA
34,10201102917,110296252,254.0,23841.0,93.86220472440945,NA
35,10201102918,110296252,415.0,8207.0,19.77590361445783,NA
36,10201102919,110296251,411.0,613.0,1.491484184914842,NA
37,10201102920, ,,,,no containing DZN
38,10201102921,110296249,,,,SA1 not found in Pathzz data
39,10201102922,110296251,588.0,43437.0,73.87244897959184,NA
40,10201102923,110296250,402.0,12849.0,31.96268656716418,NA
41,10201102924,110296250,537.0,13397.0,24.94785847299814,NA
42,10201102925,110296251,594.0,29358.0,49.42424242424242,NA
43,10201102926,110296251,327.0,6897.0,21.091743119266056,NA
44,10201102927,110296249,627.0,11895.0,18.971291866028707,NA
45,10201102928,110296250,734.0,47061.0,64.1158038147139,NA
46,10201103002,110300001,652.0,179079.0,274.66104294478527,NA
47,10201103003, ,,,,no containing DZN
48,10201103004,110300001,418.0,67988.0,162.65071770334927,NA
49,10201103005,110300001,282.0,62472.0,221.53191489361703,NA
50,10201103006,110306044,414.0,69515.0,167.91062801932367,NA
51,10201103007, ,,,,no containing DZN
52,10201103008,110306044,241.0,3634.0,15.078838174273859,NA
53,10201103009, ,,,,no containing DZN
54,10201103010, ,,,,no containing DZN
55,10201103011,110306041,644.0,64484.0,100.1304347826087,NA
56,10201103012,110306040,438.0,32213.0,73.54566210045662,NA
57,10201103013, ,,,,no containing DZN
58,10201103014, ,,,,no containing DZN
59,10201103101,110316203,367.0,112483.0,306.4931880108992,NA
60,10201103102,110316203,331.0,17496.0,52.858006042296076,NA
61,10201103103,110316202,394.0,48191.0,122.31218274111676,NA
62,10201103104,110316202,528.0,16382.0,31.026515151515152,NA
63,10201103105,110316201,504.0,14299.0,28.371031746031747,NA
64,10201103106,110316204,272.0,8837.0,32.4889705882353,NA
65,10201103107, ,,,,no containing DZN
66,10201103108,110316201,275.0,8691.0,31.603636363636365,NA
67,10201103109,110316201,267.0,9327.0,34.93258426966292,NA
68,10201103110,110316201,499.0,76126.0,152.55711422845692,NA
69,10201103111,110316204,385.0,17600.0,45.714285714285715,NA
70,10201103112,110316206,170.0,2236.0,13.152941176470588,NA
71,10201103113,110316206,497.0,13983.0,28.134808853118713,NA
72,10201103114,110316205,512.0,58356.0,113.9765625,NA
73,10201103115,110316205,557.0,55861.0,100.28904847396768,NA
74,10201103116,110316200,533.0,26096.0,48.96060037523452,NA
75,10201103117,110316200,367.0,12184.0,33.19891008174387,NA
76,10201103118,110316206,395.0,6255.0,15.835443037974683,NA
77,10201103119, ,,,,no containing DZN
78,10201103120,110316200,416.0,26015.0,62.53605769230769,NA
79,10201103121,110316200,316.0,20690.0,65.4746835443038,NA
80,10201103122,110316200,429.0,15417.0,35.93706293706294,NA
81,10201103123,110316201,397.0,12047.0,30.34508816120907,NA
82,10201103124, ,,,,no containing DZN
83,10201103125,110316201,267.0,25831.0,96.74531835205993,NA
84,10201103126,110316201,435.0,32522.0,74.7632183908046,NA
85,10201103127,110316203,377.0,21718.0,57.60742705570292,NA
86,10201103128,110316203,423.0,2075.0,4.905437352245863,NA
87,10201103129,110316203,578.0,38253.0,66.18166089965398,NA
88,10201103130,110316203,333.0,15226.0,45.72372372372372,NA
89,10201103131, ,,,,no containing DZN
90,10201103132, ,,,,no containing DZN
91,10201103133,110316201,422.0,7008.0,16.606635071090047,NA
92,10201103134,110316201,453.0,54474.0,120.25165562913908,NA
93,10201103135,110316201,438.0,28193.0,64.3675799086758,NA
94,10201103136,110316201,428.0,44981.0,105.09579439252336,NA
95,10201103137, ,,,,no containing DZN
