,SA1_code,jan22_test_daily_coverage
248,20602111137,1.7286826077148658
249,20602111138,0.626094470046083
250,20602111139,1.1733870967741935
251,20602111140,1.2566950699939137
252,20602111141,1.5820994182971975
253,20602111142,1.734991649819812
254,20602111143,0.8905306971904267
255,20602111144,2.3144654088050314
256,20602111145,0.915309940337749
257,20602111146,2.132806602586684
258,20602111147,1.990894901144641
260,20602111149,1.512831541218638
261,20602111150,1.7508064516129032
263,20602111152,1.1331700726228677
265,20602111201,2.6791321724236368
266,20602111202,1.6896914446002804
267,20602111203,1.805524276346294
268,20602111204,2.0104005850329085
269,20602111205,2.1213539959735943
270,20602111206,1.0632193224185444
271,20602111207,0.8560564640389681
272,20602111208,0.8161582250766312
274,20602111210,1.5782886468370338
275,20602111211,2.768126200829204
276,20602111212,1.3311155913978492
277,20602111213,1.130991533132741
278,20602111214,1.0568705488060326
280,20602111216,0.5184431977559607
281,20602111217,0.503196075516575
282,20602111218,1.1549828797981618
284,20602111220,0.7291206363234646
286,20602111222,0.5012977382276604
288,20602111224,3.4795511921458626
289,20602111225,2.4393397912160255
290,20602111226,0.7883024434040916
291,20602111227,1.8546405643179837
292,20602111228,0.8518538802782188
293,20602111229,2.2929777978645274
294,20602111230,1.725670913526701
295,20602111231,2.3644779538079788
297,20602111233,0.9350459786892426
298,20602111234,1.6406732117812062
299,20602111235,1.1749950524440924
300,20602111236,0.5625288843700896
301,20602111237,1.604013208026416
302,20602111238,1.0324868451155342
303,20602111239,3.5561453654552877
304,20602111240,2.1658616525789203
305,20602111241,1.6155676087163384
306,20602111242,1.9258603433674648
308,20603111302,0.17683402705515086
309,20603111303,1.1859712867777383
310,20603111304,2.055186818287306
311,20603111305,1.1646418098031002
312,20603111306,1.2224808779514467
313,20603111307,1.1749299192502405
314,20603111308,1.0412691200969257
315,20603111309,1.525131282820705
316,20603111310,1.6478411910669974
317,20603111311,1.5026846488817487
318,20603111312,1.6298297062303855
319,20603111313,0.8400420757363254
320,20603111314,1.2001154651078876
321,20603111315,0.8695491272435699
322,20603111316,1.4506353861192571
323,20603111317,1.344086021505376
324,20603111318,1.8330121491411817
325,20603111319,1.299637219335229
326,20603111320,0.851008985122993
327,20603111321,0.910407790626902
328,20603111322,4.4147359010653355
329,20603111323,0.8989584840156227
330,20603111324,1.0200629425649095
331,20603111325,1.3202307199316385
332,20603111326,2.077565705225928
333,20603111327,2.9846928292582695
334,20603111328,2.4477185694814048
335,20603111329,0.9693602330348474
336,20603111330,1.0123364174376928
338,20603111332,1.2719721846629324
339,20603111401,3.359429745076719
340,20603111402,3.1606162734713528
341,20603111403,2.8219629375428963
342,20603111404,1.2167894335788672
345,20603111407,2.599382968104895
346,20603111408,0.9575312174817898
347,20603111409,1.5749525616698292
348,20603111410,1.7512470901230461
349,20603111411,2.2931234305582384
350,20603111412,1.0623365300784657
351,20603111413,3.0469987750102083
352,20603111414,3.349872292119951
353,20603111415,2.2059728713097
354,20603111416,2.1344442070782597
355,20603111417,2.5131266582879483
356,20603111418,0.8874272871496562
357,20603111419,2.3459797785267216
358,20603111420,1.7680344907229193
360,20603111422,1.6488115449915113
361,20603111423,2.3946428571428573
363,20603111425,4.03687450131084
364,20603111426,1.3726684222075929
365,20603111427,1.9569218323389626
366,20603111428,2.714351756728991
367,20603111429,2.4854004449388207
368,20603111430,3.5185400731626206
369,20603111431,1.7930828067841704
370,20603111432,0.9496421533035992
371,20603111433,2.1289188729519815
372,20603111434,4.722873900293255
373,20603111435,2.6039077235575765
374,20603111436,3.2460120524636653
375,20603111437,1.4657380254154448
376,20603111438,2.412881648505772
377,20603111439,1.6735017087605235
378,20603111440,2.058084155742132
379,20603111441,1.5242567169207446
380,20603111442,1.2655663915978994
381,20603111443,1.130962661925324
382,20603111444,2.6715489154363206
383,20603111445,2.023920990187905
384,20603111446,1.3131694631911335
385,20603111447,2.642128480838158
386,20603111448,3.2781191329578423
387,20603111449,1.4358409713129392
388,20603111450,2.4196244047084194
389,20603111451,3.2202162756598245
390,20603111452,1.7708684863523572
391,20603111453,1.5650449497620307
392,20603111454,1.848946825747533
393,20603111455,0.5341455044612217
394,20603111456,3.4000691861973538
395,20603111457,2.038725261025401
396,20603111458,2.9170406732117815
397,20603111459,4.6644520931721765
398,20603111460,1.0629800307219661
399,20603111461,2.4881169010201267
400,20603111501,4.09605734767025
401,20603111502,0.9403769481696266
402,20603111503,1.8661125740618827
403,20603111504,0.8529793306235406
404,20603111505,3.730756279884167
405,20603111506,5.266985264834727
406,20603111507,1.8307324126240216
407,20603111508,1.12316715542522
408,20603111509,1.2691186815395439
409,20603111510,1.283307107264621
410,20603111511,1.947908355180668
412,20603111513,0.9318733353063036
413,20603111514,1.1246179966044143
414,20603111515,2.5559691204852495
417,20603111519,2.358228888432299
418,20603111520,3.498528149147553
419,20603111521,0.0977487574310496
420,20603111522,0.36538114975671293
421,20603111523,1.7942862045298558
422,20603111524,2.413452299245024
423,20603111601,1.0224200240931602
425,20603111603,7.308205393594388
426,20603111604,4.32422762380736
427,20603111605,2.101202622324491
428,20603111606,1.234586753197175
430,20603111608,1.1794436463366855
431,20603111609,2.6011402179403915
432,20603111610,2.7645468509984643
434,20603111612,2.3592576226248343
435,20603111613,3.367004608294931
436,20603111614,2.3077699859747547
438,20603111616,1.6416739319965128
439,20603111617,5.624628607809847
440,20603111618,2.291182795698925
441,20603111619,1.457664667423137
442,20603111620,2.353355580274379
444,20603111622,3.0063746771445845
445,20603111623,3.823356079404467
448,20603111626,1.8020896733617366
449,20603111627,3.096103547716451
450,20603111628,2.5032793468076564
451,20603111629,10.09090909090909
452,20603111630,4.115532532768229
453,20603111631,1.0035800422068133
454,20603111632,3.0876860081893533
455,20604111701,1.2274274598800454
457,20604111703,0.21133167907361455
458,20604111704,0.3539549270879364
459,20604111705,2.3549968374446553
460,20604111706,1.5887215195869453
461,20604111707,0.9476010444432356
462,20604111708,0.9605620801066723
463,20604111709,1.9101963976798617
464,20604111710,0.7465396679232252
465,20604111711,0.4299844984129328
466,20604111712,0.6627565982404693
467,20604111713,0.8781299345815475
468,20604111714,0.2493150684931507
469,20604111715,1.6534824660939105
470,20604111716,0.6136290322580645
471,20604111717,0.7779809324800836
472,20604111718,0.8944984533804684
473,20604111719,1.2009246272920888
474,20604111720,0.9984022478719594
475,20604111721,1.0535304104663936
476,20604111722,0.4034129181947459
477,20604111723,1.3953098827470687
478,20604111724,428.38709677419354
479,20604111725,1.8978782128687253
480,20604111726,0.8791407493128888
481,20604111727,0.9580249703406587
482,20604111728,0.448902774118267
483,20604111729,0.4970484765368791
485,20604111733,1.3571918815570154
486,20604111734,0.490482274033855
487,20604111735,1.2388302683147423
488,20604111736,0.830279257654704
489,20604111801,1.2498719918074757
490,20604111802,0.796694663744108
492,20604111805,0.22827428168517538
493,20604111806,1.005033901787549
494,20604111807,0.9720007249003262
495,20604111808,3.122707147375079
499,20604111812,0.6611804351542087
501,20604111814,3.4815452861880356
504,20604111901,0.22837370242214533
505,20604111902,0.8691383620952498
506,20604111903,1.6040635925852629
507,20604111904,1.5124582869855396
508,20604111905,3.8695233509870004
509,20604111906,1.6142212972597987
510,20604111907,1.1201032258064516
511,20604111908,1.342103878335
512,20604111909,1.054029596508038
515,20604111912,0.6440978376462247
516,20604111913,22.741935483870968
517,20604111914,2.082429649965683
519,20604112001,3.128824141519251
521,20604112102,2.5444038135039837
524,20604112105,1.1429816913687882
526,20604112108,0.556075009090437
527,20604112109,0.7319827768758382
528,20604112110,1.0389247311827956
530,20604112112,1.8456493556013116
531,20604112113,1.2018997832462068
532,20604112114,1.366219092844277
533,20604112115,2.118311908804269
534,20604112116,0.4607555632223564
535,20604112118,0.8510095149686701
536,20604112119,1.341567571118849
537,20604112121,1.5773702308825934
538,20604112122,2.993231810490694
539,20604112123,1.35851915999134
540,20604112124,0.9302809573361084
541,20604112125,0.850546780072904
542,20604112126,0.86802596875634
543,20604112127,1.5177660086663456
544,20604112128,2.6814423005289427
545,20604112129,1.0454767992166676
547,20604112203,0.4706524375454766
548,20604112204,1.7389112903225807
552,20604112210,2.296521834540268
562,20604112221,1.221837648253265
563,20604112222,1.3662301714042375
564,20604112223,1.7753160817676945
571,20604112233,0.5176523297491039
572,20604112234,0.72455060329968
573,20604112235,0.5454776566295689
574,20604112236,0.3917640741811573
578,20604112240,0.1875386654882899
580,20604112242,1.107217184480452
583,20604112245,1.2099560398736922
585,20604112247,1.1349222128336398
587,20604112249,0.5125073696622588
590,20604112304,2.5545378572622433
591,20604112305,2.593933284457478
592,20604112306,1.0152618799861255
593,20604112307,0.4833906987913231
594,20604112308,1.2303881666162755
595,20604112309,1.195741935483871
596,20604112310,0.8435524911762292
598,20604112312,1.9859610831606984
599,20604112313,0.0014382576535853675
600,20604112314,3.103058606474675
601,20604112315,32.924731182795696
607,20604112321,2.7652569278407086
608,20604112322,1.701557132021595
609,20604112323,0.5223087381040662
612,20604112326,1.1322216147257154
613,20604112327,0.7324842280680872
617,20604112331,1.0103720620420593
619,20604112333,0.9200276004830085
623,20604112337,2.357801950487622
624,20604112338,0.08547643823398246
625,20604112339,0.6625562640660166
626,20604112340,1.959235608756097
627,20604112401,50.51870967741935
628,20604112402,2.3225157395988836
630,20604112404,0.855759394394053
631,20604112406,2.684608835493331
632,20604112407,4.037528612922461
633,20604112409,2.0220801615006097
634,20604112410,0.887870720079252
636,20604112412,2.6072217663026325
638,20604112414,3.0201307891269344
639,20604112415,2.3042360864941513
640,20604112416,1.7430143489049519
641,20604112417,1.6125974621617492
642,20604112418,3.0153813287759026
643,20604112501,3.89785878011964
644,20604112502,1.7728838224593744
645,20604112503,0.8428970223325062
646,20604112504,1.4442048012003001
648,20604112506,1.5982593078676521
649,20604112507,6.604998281533854
650,20604112508,1.371844319775596
651,20604112509,1.020378324042767
652,20604112510,0.9187798825879078
653,20604112511,0.5003081980686255
654,20604112512,1.3691161948650428
655,20604112513,1.1145574855252274
656,20604112514,1.2518680517587024
657,20604112602,0.7016014965551854
659,20604112604,1.202247191011236
660,20604112605,1.3281398580937753
661,20604112606,0.6639045796181317
662,20604112609,1.0204827864026524
663,20604112610,3.142487493531137
664,20604112611,1.6246191756272401
666,20604112613,1.0081714095681504
667,20604112614,0.8307140887786051
668,20604112615,1.704164965291956
669,20604112616,0.8769326207291468
670,20604112617,0.871265394203222
671,20604112618,1.32119021134594
673,20604112620,1.3049929148953907
676,20604112624,876.3548387096774
677,20604112625,0.97853170189099
679,20604112627,1.6133362199610304
680,20604112628,0.8321645628798504
681,20604112629,0.858454967113021
682,20604112630,0.22960151802656545
683,20604112631,0.14407487882333278
684,20604112632,0.7646651415619032
685,20604112633,1.0939869835880023
686,20604112634,1.2281864450221522
687,20604112635,1.053423882286361
690,20605112801,1.016182617082842
691,20605112802,1.5573722197672706
692,20605112803,1.1060979530596935
693,20605112804,0.7748238125250673
694,20605112805,1.8534813158735228
695,20605112806,2.714572299791366
696,20605112807,5.229019657258065
697,20605112808,1.7652664439454515
698,20605112809,0.8637992831541219
699,20605112810,0.5371955233706386
700,20605112811,0.4500573112821352
701,20605112812,1.5051393108798243
702,20605112813,2.6068291882130836
705,20605112816,2.297284752842887
706,20605112817,1.816704640844226
707,20605112818,3.7338248847926265
708,20605112819,3.2073246782697433
709,20605112820,3.2499612903225805
710,20605112821,2.3242302052785924
711,20605112822,0.9177985285795133
714,20605112825,3.1791474654377887
715,20605112826,3.3973330382338296
716,20605112827,3.272827783558793
717,20605112828,1.5986461445373066
718,20605112830,5.417014117474946
719,20605112831,2.6455237404856833
721,20605112833,0.9196783436546816
722,20605112834,1.1339515040703494
723,20605112835,0.5250749881597643
724,20605112901,0.6618761227837227
725,20605112902,0.8421820743797493
726,20605112903,0.7343097500453912
727,20605112904,1.8663262938036669
728,20605112905,0.9570053682836003
729,20605112906,0.4918576911108806
730,20605112907,2.2822894439563197
731,20605112908,0.9070308950477055
732,20605112909,0.4022292758544328
733,20605112910,1.5067490276824524
734,20605112911,1.6427419354838708
735,20605112912,0.5828931100370911
736,20605112913,1.273950091296409
737,20605112914,0.267741935483871
738,20605112915,2.542846589509973
739,20605112916,2.90306505197728
740,20605112917,4.0752688172043
744,20605112921,1.23170166258197
745,20605112922,1.377344336084021
746,20605112923,1.1203546500660253
747,20605112924,0.6130937261874523
748,20605112925,0.8064012096774194
749,20605112926,1.475872016784684
750,20605112927,1.7131123058542412
751,20605112928,0.4068320519933423
752,20605112929,0.8256179304566401
753,20605112930,0.8983038013024384
754,20605112931,0.4828903225806452
755,20605112932,0.8654196718712848
756,20605112933,0.6691480562448304
757,20605112934,0.3509482898362782
758,20605112935,2.943428021184401
759,20605112936,0.9794411631076784
760,20605112937,3.168408299257914
761,20605112938,2.3636363636363633
762,20605112939,1.7327884823554882
763,20605112940,0.652932551319648
764,20605113001,0.22948989842616363
765,20605113002,1.9862939938322972
766,20605113003,1.4775727038720632
767,20605113004,1.053196016682271
768,20605113005,0.47017344788458426
769,20605113006,1.0227306826706677
770,20605113007,1.101165343691944
771,20605113008,2.2902306773274517
772,20605113009,2.284850959575337
773,20605113010,1.274319753647332
774,20605113011,2.1961057832025572
775,20605113012,0.48946114369501476
776,20605113013,1.6456448159148995
778,20605113015,2.0409004120188925
780,20605113017,0.37982802033350754
781,20605113019,0.8522113560064223
782,20605113020,1.281124326174382
783,20605113021,1.823790322580645
784,20605113022,1.234219760706887
785,20605113023,2.019190349995431
786,20605113024,2.694546059195211
787,20605113025,1.3333704115684093
788,20605113026,0.6868301354106762
789,20605113027,1.7440282889514325
790,20605113028,0.5157964748919188
791,20605113029,2.426831474223696
792,20605113032,0.6305185511394915
793,20605113033,0.9307497522844876
794,20605113034,1.407242126737218
795,20605113035,1.2021710678266226
796,20605113036,0.9514569164534847
797,20605113037,1.7223130667459492
798,20605113038,0.23796401361646946
799,20605113039,1.7127531882970741
802,20605113201,1.1545166842485148
803,20605113202,2.6328399075896294
804,20605113203,1.194571203776554
806,20605113206,1.0665567851816968
807,20605113207,0.7206839263463936
808,20605113208,0.11347585417064325
809,20605113209,0.9422668668772329
810,20605113210,1.009116409537167
811,20605113211,1.9782341779216428
812,20605113212,0.6713835423512842
813,20605113213,0.9459028550241009
814,20605113214,2.2558294067899
815,20605113215,0.8846118228121624
816,20605113217,0.9250369464404016
817,20605113218,1.029811955358508
818,20605113219,0.6182997817123452
819,20605113220,3.190070428658377
820,20605113221,1.4750912498766895
821,20605113222,1.790625
823,20605113224,1.5104697226938313
824,20605113225,1.0491668718706395
825,20605113226,1.4224152191894126
826,20605113227,1.3536975045648207
827,20605113228,3.4426458600209617
829,20605113230,2.6912081861148076
830,20605113301,1.4189562124371395
831,20605113302,1.1083170153560755
832,20605113303,0.6834613415258576
833,20605113304,1.400735575817945
834,20605113305,1.6372035889767147
836,20605113307,1.2675019994668089
837,20605113308,1.1526137193419526
838,20605113309,61.39784946236559
839,20605113310,1.7328664906440134
840,20605113311,1.9759748521817229
841,20605113312,0.5885833874576026
842,20605113313,1.0428599133751375
843,20605113314,1.6322064516129031
844,20605113315,1.2795503776125519
845,20605113316,1.6007619454532507
846,20605113317,1.1069038986281912
847,20605113318,0.715273744786442
848,20605113319,124.29032258064517
849,20605113320,1.588840050659316
850,20605113321,1.130545832939173
851,20605113322,1.1433556502333129
852,20605113323,2.3880559341713363
853,20605113324,1.701100569259962
854,20605113325,33.817204301075265
855,20605113326,1.2730056491209545
856,20605113327,1.2413109953055688
857,20605113328,2.835145007261365
858,20605113329,1.5758036367730677
859,20605113330,0.7671386943407801
860,20605113331,1.6019406688641162
861,20605113332,0.9578988402689795
862,20605113333,0.7415559772296015
863,20605113334,1.5452015671341217
864,20605113335,1.3994765138653085
865,20605113336,1.636272401433692
866,20605113337,0.8721746763221419
867,20605113338,0.7737014762165118
868,20605113339,1.5160822135867784
869,20605113340,1.6221774193548388
870,20605113341,1.6015881788300996
871,20605113342,1.7397083123787627
872,20605113343,2.6170490686051795
873,20605113344,1.101724688597892
875,20605113346,1.1987810884018715
876,20605113347,1.0497617302052784
878,20605113349,1.3849425541316835
879,20605113350,0.8674984783931833
880,20605113351,0.9108384906073717
881,20605113352,1.0576518150425334
882,20605113353,1.311418685121107
883,20605113354,0.8149887188243187
884,20605113355,1.1396825396825396
886,20605113401,1.0721966205837175
887,20605113402,1.1440577249575552
888,20605113403,0.8372058049477404
889,20605113404,0.5131011994875976
890,20605113405,1.3093230694037146
891,20605113406,1.0744913151364766
893,20605113408,2.7642739982816527
894,20605113409,1.073512724914897
895,20605113410,2.053124295059779
896,20605113411,1.2754668930390494
897,20605113412,2.08687374204428
898,20605113413,0.681863799283154
899,20605113414,1.6067157953281423
900,20605113415,0.8630447085455575
901,20605113416,1.1625402624873804
902,20605113417,1.6004791353278733
903,20605113418,0.37643444474564014
904,20605113419,2.08509017018034
905,20605113420,1.1875215245092414
906,20605113421,0.8730817413091139
907,20605113422,1.8043293718166382
908,20605113423,1.6478739002932552
910,20605113425,0.8861880963198545
911,20605113426,1.4422580645161291
912,20605113427,1.6361290322580644
914,20605113429,3.7431274677791846
915,20605113430,0.7682602468799019
916,20605113431,1.8887355528721754
917,20605113432,1.006435217444768
918,20605113433,2.3146997929606625
919,20605113434,1.7786654607577128
920,20605113435,1.9722567558725383
921,20605113436,8.952233250620347
922,20605113437,0.3877817910075974
923,20605113438,0.9826796187683285
924,20605113439,2.4202491216863624
925,20606113501,2.8155476369092276
926,20606113502,2.245195305856341
927,20606113503,2.0118995012941103
928,20606113504,3.3175686483604374
929,20606113505,2.538886433937251
930,20606113506,2.191492486171619
931,20606113507,1.969435766176083
932,20606113508,5.407565456386518
933,20606113509,2.828885278873675
934,20606113510,2.6238172043010755
935,20606113511,3.928119016055383
936,20606113512,3.3512998502790254
937,20606113513,1.6990614903328376
938,20606113514,1.204025908051816
939,20606113515,1.6786080942346138
940,20606113516,1.419772569041541
941,20606113517,0.793658889030558
942,20606113518,2.1761337073398783
943,20606113519,1.9442590532690645
944,20606113602,1.7681193607359793
945,20606113603,2.0955440131219247
946,20606113604,4.972435569209762
947,20606113605,4.6333650136971
948,20606113606,2.3856238032110766
949,20606113607,1.2594972430860072
951,20606113609,3.5194830817796197
952,20606113610,1.2235546711353162
953,20606113611,2.235169491525424
954,20606113612,0.8884917175239756
955,20606113613,2.8511844758064515
956,20606113614,0.8995109564563152
957,20606113615,1.4538464355021785
958,20606113616,0.7243818052304873
959,20606113617,2.7546902415980563
960,20606113618,3.500819052419355
961,20606113619,1.5503791286467035
962,20606113620,1.5936303991252052
963,20606113621,1.5895545314900155
964,20606113622,1.4392665756015552
965,20606113623,1.832040488127897
966,20606113624,0.9872937700073874
967,20606113625,2.971326164874552
968,20606113626,1.6792829569152947
969,20606113627,0.873086884859901
970,20606113628,0.8038552321007081
973,20606113631,0.1387395459976105
974,20606113632,0.5685064717322782
975,20606113633,1.830585424133811
976,20606113634,1.4678921126929778
977,20606113635,2.4036119527119353
978,20606113636,0.7119054538409377
979,20606113637,1.8711239553229713
980,20606113638,1.8663312617145114
981,20606113639,1.4718328208869664
982,20606113640,0.36276174306734577
984,20606113642,1.3167486786950975
985,20606113643,1.1433010898586247
988,20606113703,0.465404949812275
989,20606113704,1.1429982909634693
990,20606113705,0.4215368284484284
991,20606113706,2.6828549657099314
992,20606113707,1.7219769327806813
994,20606113709,0.4922914209006224
995,20606113710,0.503504715769386
996,20606113711,2.0748207885304657
997,20606113712,0.8913872556809153
998,20606113713,0.23907199625993453
999,20606113714,2.1057751439593004
1000,20606113715,1.233336303689182
1001,20606113716,1.985684290895209
1002,20606113718,0.7703316674238982
1004,20606113720,1.359499108445453
1005,20606113721,0.9566100593158364
1007,20606113723,2.229032258064516
1008,20606113724,1.8069253628493906
1009,20606113725,1.818783732898205
1010,20606113726,0.34975562072336264
1011,20606113727,0.93815282216877
1012,20606113728,1.960160547049205
1013,20606113730,0.90118762983577
1014,20606113731,0.3279845602426248
1015,20606113732,0.7495755517826826
1016,20606113733,1.1583445875517768
1017,20606113734,0.8638426232918567
1018,20606113735,0.523031256705529
1019,20606113801,4.3160006419515335
1021,20606113803,0.6721774193548387
1022,20606113804,3.8703735144312392
1023,20606113805,7.355497037524687
1024,20606113806,7.229998835448934
1025,20606113807,2.04169202678028
1026,20606113808,3.9552635072348337
1027,20606113809,5.501641877535253
1028,20606113810,3.541023134571521
1029,20606113811,5.922301488833747
1030,20606113812,1.997220703480955
1031,20606113813,1.5036290322580643
1032,20606113814,0.9346396516484493
1033,20606113815,1.1063460958697617
1034,20606113816,3.329355608591885
1035,20606113817,2.297988614800759
1036,20606113818,2.142920270184963
1037,20606113819,1.2749340029618184
1038,20606113820,9.594377726318054
1039,20606113821,4.450345970178345
1040,20606113822,2.2320021550272746
1041,20606113823,1.8473085891954917
1042,20606113824,4.437895396179141
1043,20606113825,1.1499872999746
1044,20606113826,2.01385733757383
1045,20606113827,0.515672280902084
