,SA1_code,apr20_base_daily_coverage
141,20601110836,4.5058684579611725
142,20601110837,2.46309945438882
143,20601110838,1.6437768240343347
144,20601110839,2.5954301075268815
145,20601110840,1.3646375303503295
146,20601110841,9.152558816395828
148,20601110843,2.9077653208611323
149,20601110844,2.350784091586667
150,20601110845,8.21834314619786
151,20601110846,1.8124882097717412
152,20601110847,11.98812351543943
153,20601110848,0.5173237753882916
154,20601110849,3.3145296374344846
155,20601110850,2.3794266441821246
156,20601110851,3.748187749184487
157,20601110852,2.6802002224694106
158,20601110853,6.536088270433622
159,20601110854,3.1616289899246466
160,20601110855,5.315136476426799
161,20601110856,1.0429121041728322
162,20601110857,1.2154505416021901
163,20601110858,1.9627168098557302
164,20601110859,9.792167250023649
165,20601110860,18.778463754694652
166,20601110901,4.62826420890937
167,20601110902,5.426621392190153
168,20601110903,3.6147205815538386
169,20601110904,1.7119142924417237
170,20601110905,3.516301535276867
171,20601110906,5.980678190025321
172,20601110907,4.2808634489449435
173,20601110908,2.9945383171189626
174,20601110909,2.1706166337502744
175,20601110910,6.091797742824135
176,20601110911,1.6278901331550504
177,20601110912,1.9577884335948852
178,20601110913,2.4021253851474564
179,20601110914,2.7857959040168763
180,20601110915,2.6882866772130134
181,20601110916,6.981324278438031
182,20601110917,5.682939807116727
183,20601110918,7.962905973512117
184,20601110919,11.554719235364397
185,20601110920,1.9565892567233711
186,20601110921,9.67558811100155
187,20601110922,9.175022195915952
189,20601110924,16.561330147351654
191,20602111002,4.49787601221293
192,20602111003,1.7928136480297923
193,20602111004,1.9100514258999532
194,20602111005,1.7827892601892987
195,20602111006,2.542329475498646
196,20602111007,1.941767909509845
197,20602111008,1.737974974170589
198,20602111009,43.87096774193548
199,20602111010,9.213311232946577
201,20602111012,0.6574589049561241
202,20602111013,1.1742631343506138
203,20602111014,3.95712915217652
205,20602111016,1.125941665056983
207,20602111018,17.464309580219915
210,20602111021,39.086021505376344
211,20602111022,3.5483870967741935
212,20602111101,7.833832463420894
215,20602111104,8.315383964101262
216,20602111105,5.175921834339864
217,20602111106,3.0679308340598657
218,20602111107,1.1536769681930972
219,20602111108,4.313633152813751
220,20602111109,5.960585001555855
221,20602111110,1.5774738615529458
222,20602111111,1.0297020976555613
223,20602111112,0.9982078853046594
224,20602111113,0.4663050957218603
225,20602111114,5.789439897287755
226,20602111115,1.4662320855102335
227,20602111116,3.124667305440222
229,20602111118,2.1575339249659575
230,20602111119,0.7875226752898493
231,20602111120,2.8740851179181353
234,20602111123,4.828224552250038
236,20602111125,4.898517331196153
237,20602111126,3.636470274593441
238,20602111127,3.3572964669738865
239,20602111128,2.343658357771261
240,20602111129,2.5299539170506913
241,20602111130,3.0758765778401123
242,20602111131,8.258687860370891
243,20602111132,2.5698575617930457
244,20602111133,2.9620717587077716
245,20602111134,3.776310027733178
246,20602111135,2.576597571446093
247,20602111136,7.569878287513831
248,20602111137,3.587412587412587
249,20602111138,2.12286866359447
250,20602111139,4.439945092656142
251,20602111140,0.9495333739095151
252,20602111141,1.9313194077207827
253,20602111142,4.689988573437637
254,20602111143,5.894224765868887
255,20602111144,7.678433759383242
256,20602111145,1.83107493174234
257,20602111146,8.620653213225303
258,20602111147,1.1997051682275406
260,20602111149,1.6947670250896056
261,20602111150,2.9993951612903227
263,20602111152,8.222681979395373
265,20602111201,3.5917784755923496
266,20602111202,3.9519134441995587
267,20602111203,0.8605020865072531
268,20602111204,7.33891281384578
269,20602111205,4.372302074067138
270,20602111206,3.610309612579025
271,20602111207,1.5452557284159252
272,20602111208,1.2871843526492484
274,20602111210,2.261258902387935
275,20602111211,9.618464961067852
276,20602111212,3.4410618279569896
277,20602111213,4.170596879154713
278,20602111214,1.2484813573523252
280,20602111216,1.993899018232819
281,20602111217,2.7103463653931916
282,20602111218,1.7127410344206164
284,20602111220,1.557114449845338
286,20602111222,0.37569521690767516
288,20602111224,1.8194109396914446
289,20602111225,9.476394244333678
290,20602111226,0.47983069325979605
291,20602111227,3.040659427756202
292,20602111228,2.6595651459554195
293,20602111229,1.2662561437206938
294,20602111230,5.696340471672539
295,20602111231,2.769230769230769
297,20602111233,1.2166836958108307
298,20602111234,4.506241234221599
299,20602111235,5.838610726301208
300,20602111236,1.5845272206303724
301,20602111237,3.0616374566082465
302,20602111238,5.664226340273012
303,20602111239,12.713284333741665
304,20602111240,7.672589270312232
305,20602111241,0.74165001427348
306,20602111242,5.104396027407806
308,20603111302,2.021331945889698
309,20603111303,1.4228553704360156
310,20603111304,3.003063355767
311,20603111305,4.715891635246473
312,20603111306,0.9372297971400066
313,20603111307,2.341784862558052
314,20603111308,2.886036650007572
315,20603111309,3.8121803178067237
316,20603111310,1.6390074441687346
317,20603111311,3.2147296326047434
318,20603111312,3.8553789164994594
319,20603111313,3.613253856942497
320,20603111314,1.5063866637800392
321,20603111315,2.367606241904644
322,20603111316,0.8501605920960761
323,20603111317,6.282423686490343
324,20603111318,13.014411395056559
325,20603111319,3.1869791155995686
326,20603111320,1.1976727058476948
327,20603111321,3.235544735240414
328,20603111322,4.5777397005140426
329,20603111323,8.498191812527123
330,20603111324,3.5845790715971675
331,20603111325,3.6705832087160863
332,20603111326,5.586133300811024
333,20603111327,2.274809944524348
334,20603111328,7.712987603037581
335,20603111329,3.4879706548710763
336,20603111330,1.3274151871301159
338,20603111332,2.257774773034576
339,20603111401,4.42116708952519
340,20603111402,5.087915262397689
341,20603111403,1.7990391214824983
342,20603111404,3.6973583947167894
345,20603111407,1.0074406787350847
346,20603111408,1.5252991675338188
347,20603111409,1.0514648030730782
348,20603111410,0.493040049408523
349,20603111411,0.7824029360633571
350,20603111412,2.940860215053764
351,20603111413,2.61980400163332
352,20603111414,1.1071327215968214
353,20603111415,1.7801208252593184
354,20603111416,2.2221035391298156
355,20603111417,0.7127496159754223
356,20603111418,1.0423717609730303
357,20603111419,0.6441983630235917
358,20603111420,0.8281622911694512
360,20603111422,0.7539898132427846
361,20603111423,1.147811059907834
363,20603111425,2.581500056993047
364,20603111426,2.394502962475313
365,20603111427,7.333527151380322
366,20603111428,7.904818163139511
367,20603111429,2.969340934371524
368,20603111430,3.915779847023612
369,20603111431,3.838909211839042
370,20603111432,3.4010476091691726
371,20603111433,1.5505414139123537
372,20603111434,2.1992409867172675
373,20603111435,3.448856217052764
374,20603111436,2.2839418645870255
375,20603111437,2.1477028347996088
376,20603111438,2.5675369511274138
377,20603111439,0.5274651996332416
378,20603111440,11.050572003731526
379,20603111441,7.964962520003369
380,20603111442,4.111427856964242
381,20603111443,6.0997205994412
382,20603111444,8.339340749655111
383,20603111445,1.2852562047072404
384,20603111446,2.478050894681444
385,20603111447,7.806382685414944
386,20603111448,1.390168970814132
387,20603111449,2.7237233662659204
388,20603111450,2.713451343337227
389,20603111451,3.198130498533724
390,20603111452,5.332009925558313
391,20603111453,2.3309756742464307
392,20603111454,3.025040506702018
393,20603111455,4.330902539464653
394,20603111456,2.2693072731989967
395,20603111457,11.770531400966185
396,20603111458,7.354978962131837
397,20603111459,11.368286240294564
398,20603111460,3.1840757808499744
399,20603111461,2.2835401157981803
400,20603111501,17.591397849462368
401,20603111502,3.880753896339253
402,20603111503,12.626316655694536
403,20603111504,4.52019372135259
404,20603111505,9.398006599771028
405,20603111506,7.08872958980486
406,20603111507,2.36805105449469
407,20603111508,5.339485941003968
408,20603111509,3.104512109335745
409,20603111510,4.266456858116968
410,20603111511,3.9940157300809305
412,20603111513,3.5260728026043213
413,20603111514,9.139219015280137
414,20603111515,5.398745519713262
417,20603111519,2.147215944113417
418,20603111520,3.8055930332392984
419,20603111521,0.01608030406393139
420,20603111522,5.519733285276627
421,20603111523,7.3332532601235405
422,20603111524,2.8463967055593686
423,20603111601,1.5327265426315084
425,20603111603,8.493301132769824
426,20603111604,7.519252612448887
427,20603111605,8.512438674944645
428,20603111606,1.4912515111026277
430,20603111608,2.493600626877367
431,20603111609,0.8435447788121526
432,20603111610,7.747281105990783
434,20603111612,2.6022978347326555
435,20603111613,7.313732718894009
436,20603111614,2.609481065918654
438,20603111616,4.416490222941836
439,20603111617,8.008542020373515
440,20603111618,4.916645161290322
441,20603111619,4.566164154103853
442,20603111620,2.561364479050797
444,20603111622,4.23465406385668
445,20603111623,6.344344499586435
448,20603111626,4.731081355244472
449,20603111627,6.938099389712294
450,20603111628,7.930799089813949
451,20603111629,86.18181818181817
452,20603111630,2.031002276116474
453,20603111631,0.6711260174856799
454,20603111632,3.3203835014481173
455,20604111701,4.437753282541741
457,20604111703,3.49348635235732
458,20604111704,4.973707467962881
459,20604111705,6.864115538688593
460,20604111706,7.489792051537113
461,20604111707,5.512987542838492
462,20604111708,5.483870967741935
463,20604111709,5.8607916963468005
464,20604111710,7.878478317170729
465,20604111711,1.3023547648925962
466,20604111712,2.296965707103956
467,20604111713,1.8786374915407174
468,20604111714,3.2853733981440567
469,20604111715,7.569892473118278
470,20604111716,3.4370967741935483
471,20604111717,2.8460232467023636
472,20604111718,3.5205037560760055
473,20604111719,3.4569113292815956
474,20604111720,2.2068262582298006
475,20604111721,8.99840207729951
476,20604111722,0.5653019983534167
477,20604111723,1.5642729777921867
478,20604111724,1163.967741935484
479,20604111725,5.4997987464780635
480,20604111726,5.860624909590627
481,20604111727,16.011072820744594
482,20604111728,2.171039259231377
483,20604111729,4.7222586607834955
485,20604111733,2.673399352877733
486,20604111734,2.9450335356116257
487,20604111735,7.371902321374735
488,20604111736,4.474796557578596
489,20604111801,3.8736132445809863
490,20604111802,2.0478342676468877
492,20604111805,1.897893530759739
493,20604111806,2.7264228477501544
494,20604111807,1.3909931134469011
495,20604111808,1.592662871600253
499,20604111812,3.403201387023516
501,20604111814,9.804987294887807
504,20604111901,2.851880790266771
505,20604111902,2.2589792060491494
506,20604111903,8.307803944851242
507,20604111904,9.180088987764183
508,20604111905,22.679345209436686
509,20604111906,8.65979882067291
510,20604111907,9.161754838709678
511,20604111908,4.278587591432932
512,20604111909,5.72436921111466
515,20604111912,11.104167721679243
516,20604111913,113.79032258064517
517,20604111914,5.081125600549074
519,20604112001,27.722372528616024
521,20604112102,9.208763223194463
524,20604112105,4.555735458961266
526,20604112108,1.8493065295309334
527,20604112109,1.9159313898496506
528,20604112110,4.398279569892473
530,20604112112,3.396095477770152
531,20604112113,4.170852989927323
532,20604112114,2.3518912723104637
533,20604112115,4.075673053601745
534,20604112116,1.4592892875625323
535,20604112118,2.4637386864701787
536,20604112119,3.5558767492280396
537,20604112121,2.709513672834452
538,20604112122,6.558757709732001
539,20604112123,3.2284044165403767
540,20604112124,1.90738813735692
541,20604112125,2.501509034609807
542,20604112126,2.9523229864069793
543,20604112127,5.154694270582572
544,20604112128,1.4596587946062727
545,20604112129,2.2849371702116086
547,20604112203,3.193275527528498
548,20604112204,6.72733147229115
552,20604112210,10.812980030721967
562,20604112221,8.77774701186026
563,20604112222,7.138933248163526
564,20604112223,15.41321044546851
571,20604112233,2.876299283154122
572,20604112234,5.718394484117213
573,20604112235,3.377153833116773
574,20604112236,2.6669695592912315
578,20604112240,3.3164825452938573
580,20604112242,10.354355581983054
583,20604112245,12.192743483375642
585,20604112247,2.817187732988717
587,20604112249,3.985569499424465
590,20604112304,7.45321744944008
591,20604112305,6.107496334310851
592,20604112306,3.7524800554977458
593,20604112307,6.097734731449613
594,20604112308,8.270972393422797
595,20604112309,3.858623655913978
596,20604112310,2.675777723056718
598,20604112312,5.801402042024268
599,20604112313,0.061845079104170954
600,20604112314,7.08195681628182
601,20604112315,567.989247311828
607,20604112321,4.744953553090581
608,20604112322,2.6709052781867664
609,20604112323,5.100111234705228
612,20604112326,2.070439219974485
613,20604112327,4.30117843113915
617,20604112331,2.253655596790053
619,20604112333,0.6972917026047957
623,20604112337,5.664591147786947
624,20604112338,0.6877508547643822
625,20604112339,5.4268098274568635
626,20604112340,10.452414053111525
627,20604112401,2.49741935483871
628,20604112402,15.87817225936263
630,20604112404,2.9116142672031637
631,20604112406,6.346230252577807
632,20604112407,9.279743012676246
633,20604112409,8.513311183076082
634,20604112410,3.560336821249458
636,20604112412,1.5392336342402626
638,20604112414,16.974061783221902
639,20604112415,4.536068769939736
640,20604112416,9.740532959326789
641,20604112417,6.240253783825103
642,20604112418,3.2687815993733538
643,20604112501,21.020070442220607
644,20604112502,1.7846228474411836
645,20604112503,4.692979735318445
646,20604112504,3.244092273068267
648,20604112506,4.439662913587068
649,20604112507,4.985908577601021
650,20604112508,8.519985974754558
651,20604112509,1.3719272594352554
652,20604112510,7.812140652423894
653,20604112511,0.568933634682556
654,20604112512,4.075666556945358
655,20604112513,21.169892473118278
656,20604112514,1.3685985055585932
657,20604112602,3.699822055938313
659,20604112604,6.92388546574846
660,20604112605,5.37283300416941
661,20604112606,3.910158255917091
662,20604112609,1.3230764463450158
663,20604112610,19.253838192168363
664,20604112611,7.281115591397849
666,20604112613,5.717278730581025
667,20604112614,6.336145574855252
668,20604112615,9.091057574520212
669,20604112616,3.734157281924031
670,20604112617,2.6802098448487555
671,20604112618,5.504866518353727
673,20604112620,6.319829957489372
676,20604112624,1925.967741935484
677,20604112625,1.2517241379310344
679,20604112627,9.437432344663348
680,20604112628,1.0026714753222468
681,20604112629,4.897735908388145
682,20604112630,3.807692307692307
683,20604112631,2.093203470438971
684,20604112632,3.1943669066258105
685,20604112633,6.108163554046406
686,20604112634,8.914210391417377
687,20604112635,11.76912846632711
690,20605112801,0.515914692958954
691,20605112802,0.3301664457210192
692,20605112803,2.224895509591684
693,20605112804,2.1478255887240016
694,20605112805,0.9788406259980837
695,20605112806,16.31287112822982
696,20605112807,3.156376008064516
697,20605112808,3.756558409551454
698,20605112809,3.5720553701643807
699,20605112810,2.3831468071099406
700,20605112811,8.512035369248403
701,20605112812,4.276940978731657
702,20605112813,3.524706558318969
705,20605112816,1.6916918078440473
706,20605112817,3.3806211775992323
707,20605112818,5.309032258064517
708,20605112819,2.860819774363626
709,20605112820,6.457032258064516
710,20605112821,3.937866568914956
711,20605112822,8.928834182229767
714,20605112825,1.8917050691244242
715,20605112826,1.5915453992142976
716,20605112827,3.824824401664932
717,20605112828,11.452104526717847
718,20605112830,19.1400775363909
719,20605112831,7.947766904272885
721,20605112833,7.343007671688697
722,20605112834,8.540289930782292
723,20605112835,5.104246697889807
724,20605112901,11.383581972975085
725,20605112902,3.9978360424739576
726,20605112903,3.6710040549537006
727,20605112904,1.73097006265955
728,20605112905,2.2140059002756685
729,20605112906,1.4672751789233482
730,20605112907,3.5005229906698467
731,20605112908,5.775159018627897
732,20605112909,6.263969882630842
733,20605112910,1.262258827118127
734,20605112911,3.2437275985663083
735,20605112912,3.0780038215128696
736,20605112913,0.7533171028606209
737,20605112914,1.4067911714770798
738,20605112915,1.408889436099483
739,20605112916,2.744186046511628
740,20605112917,8.161290322580646
744,20605112921,3.5070543816652315
745,20605112922,2.344195423855964
746,20605112923,2.0833804942463687
747,20605112924,0.30969011938023877
748,20605112925,1.1076108870967742
749,20605112926,3.659716758457907
750,20605112927,2.1117831541218637
751,20605112928,1.7950384401997306
752,20605112929,1.6397151235860914
753,20605112930,3.937831288808117
754,20605112931,2.68541935483871
755,20605112932,2.3029246255052707
756,20605112933,4.79590570719603
757,20605112934,1.1423245258550818
758,20605112935,6.254212806933077
759,20605112936,2.040833711949114
760,20605112937,21.255187036195668
761,20605112938,5.127174975562072
762,20605112939,5.362253734574583
763,20605112940,1.3481671554252201
764,20605113001,2.2508464486363806
765,20605113002,6.007685153458318
766,20605113003,2.4628402431677525
767,20605113004,7.213720316622692
768,20605113005,0.777354514508024
769,20605113006,2.3988747186796697
770,20605113007,2.1746889601981647
771,20605113008,1.5540851024721993
772,20605113009,5.657656186198448
773,20605113010,1.8590034832651825
774,20605113011,10.947224643998837
775,20605113012,1.9816715542521994
776,20605113013,6.645990191337984
778,20605113015,3.690684353331324
780,20605113017,1.350325431136871
781,20605113019,2.665815209458473
782,20605113020,1.6889706511508518
783,20605113021,2.152217741935484
784,20605113022,1.6117617215575193
785,20605113023,4.044777483322672
786,20605113024,0.7901563019620884
787,20605113025,4.0641824249165746
788,20605113026,2.042975897945313
789,20605113027,2.854153135599336
790,20605113028,2.60458929165281
791,20605113029,2.812420862224902
792,20605113032,0.7155124958714081
793,20605113033,0.8141583177364309
794,20605113034,3.3877342853499934
795,20605113035,4.518169220109323
796,20605113036,0.7162288637923504
797,20605113037,3.5897130964768844
798,20605113038,0.1486464580969363
799,20605113039,0.8505626406601652
802,20605113201,10.34512242518461
803,20605113202,11.128433301959442
804,20605113203,4.243981117230527
806,20605113206,9.469115454045994
807,20605113207,3.138446628824588
808,20605113208,1.3097919450276772
809,20605113209,0.6314917413141407
810,20605113210,18.23632538569425
811,20605113211,2.1683223574059602
812,20605113212,3.174636174636175
813,20605113213,2.1919169447534297
814,20605113214,1.6303612419958922
815,20605113215,3.599506096619849
816,20605113217,3.4571676094379047
817,20605113218,8.703715028283137
818,20605113219,2.9304511278195484
819,20605113220,2.018780975567342
820,20605113221,0.8899082568807339
821,20605113222,9.529788306451612
823,20605113224,2.42354272778721
824,20605113225,8.786587868341131
825,20605113226,1.84590570719603
826,20605113227,9.890025867315886
827,20605113228,15.84406661232095
829,20605113230,8.352544394989216
830,20605113301,9.005611431374955
831,20605113302,5.975780686385654
832,20605113303,9.081720430107527
833,20605113304,8.83541491073481
834,20605113305,5.824182866908781
836,20605113307,3.941508930951746
837,20605113308,7.717108371633521
838,20605113309,231.752688172043
839,20605113310,3.4131557800482155
840,20605113311,5.455953895666492
841,20605113312,6.362127444612831
842,20605113313,9.172538625638373
843,20605113314,7.711741935483871
844,20605113315,7.480358292839999
845,20605113316,7.568824325286619
846,20605113317,6.432474862632227
847,20605113318,7.533023599598754
848,20605113319,719.766129032258
849,20605113320,2.699173061163674
850,20605113321,2.2748084381799263
851,20605113322,3.8981537837289513
852,20605113323,2.009086778736938
853,20605113324,5.65707779886148
854,20605113325,31.483870967741936
855,20605113326,7.8379705400982
856,20605113327,5.368577458116198
857,20605113328,8.27117898164855
858,20605113329,5.230253898553173
859,20605113330,5.814631153826491
860,20605113331,6.656309025591645
861,20605113332,4.98518662898353
862,20605113333,5.707210626185959
863,20605113334,6.8192669620299515
864,20605113335,7.127051499717035
865,20605113336,10.465615292712068
866,20605113337,5.634810913612757
867,20605113338,2.8071077091306726
868,20605113339,9.606161337141252
869,20605113340,8.88922811059908
870,20605113341,5.842956455976032
871,20605113342,7.109490624326461
872,20605113343,9.126363016810542
873,20605113344,5.338017672735016
875,20605113346,0.6617828121152426
876,20605113347,3.6318731671554256
878,20605113349,6.3128590366769775
879,20605113350,3.4930006086427268
880,20605113351,10.32937181663837
881,20605113352,3.5923523961930424
882,20605113353,4.413941288090189
883,20605113354,3.948533447161412
884,20605113355,6.538658474142346
886,20605113401,8.758503401360544
887,20605113402,6.24974533106961
888,20605113403,1.666591473043086
889,20605113404,3.6823104693140793
890,20605113405,3.3857526881720426
891,20605113406,8.313449131513648
893,20605113408,4.826837459970319
894,20605113409,6.180418220132923
895,20605113410,8.371306113241596
896,20605113411,3.004527447651387
897,20605113412,13.229396725235272
898,20605113413,4.742747909199522
899,20605113414,1.5262791991101223
900,20605113415,5.221530528831038
901,20605113416,2.5688188067881352
902,20605113417,8.179174327260572
903,20605113418,5.311376163368573
904,20605113419,3.3162941325882653
905,20605113420,10.20910343244174
906,20605113421,3.6998120889445665
907,20605113422,17.283389926428974
908,20605113423,6.761656891495601
910,20605113425,2.83013402998637
911,20605113426,6.068870967741935
912,20605113427,9.485222734254993
914,20605113429,17.55836996200551
915,20605113430,3.715201527654641
916,20605113431,4.807055373469036
917,20605113432,4.7585358855596995
918,20605113433,2.0953716690042077
919,20605113434,4.707516832479148
920,20605113435,5.6833082509978405
921,20605113436,11.922456575682382
922,20605113437,4.940777182712667
923,20605113438,5.353189149560117
924,20605113439,4.445991695943787
925,20606113501,6.731901725431358
926,20606113502,4.342139577073531
927,20606113503,0.9886055173284515
928,20606113504,0.9050919754732072
929,20606113505,6.9650169391663
930,20606113506,2.2724558226051204
931,20606113507,4.244024541724696
932,20606113508,2.1488499927672504
933,20606113509,10.767386091127099
934,20606113510,8.384731182795699
935,20606113511,3.2612314037413466
936,20606113512,1.924527017830407
937,20606113513,2.3834042771424175
938,20606113514,2.695770891541783
939,20606113515,7.532717350191819
940,20606113516,5.897563239730796
941,20606113517,7.082663946619066
942,20606113518,4.270336605890603
943,20606113519,6.655790384377703
944,20606113602,11.971073892787638
945,20606113603,9.430358119190815
946,20606113604,7.280764635603345
947,20606113605,8.25068485492257
948,20606113606,7.626012667550449
949,20606113607,7.564147093300916
951,20606113609,10.990332445496694
952,20606113610,11.105362379555928
953,20606113611,6.270571350464736
954,20606113612,10.01020052310375
955,20606113613,6.315650201612903
956,20606113614,4.7282986927489885
957,20606113615,8.74508439822782
958,20606113616,8.10501679047522
959,20606113617,4.1527871507625855
960,20606113618,7.596207157258065
961,20606113619,9.485477445058475
962,20606113620,9.036905412793876
963,20606113621,4.632565284178187
964,20606113622,10.262845434485657
965,20606113623,3.139911077476114
966,20606113624,5.943905442009358
967,20606113625,6.489665471923536
968,20606113626,5.579979589120113
969,20606113627,12.46650576877796
970,20606113628,3.859244689221086
973,20606113631,3.719086021505377
974,20606113632,2.1407685601233992
975,20606113633,6.744324970131422
976,20606113634,3.3315912777076955
977,20606113635,1.8385314560684367
978,20606113636,3.240046498111014
979,20606113637,11.607045223775678
980,20606113638,4.44934398737299
981,20606113639,2.8592422742196053
982,20606113640,4.220599886813808
984,20606113642,9.831693092764718
985,20606113643,6.58791088545542
988,20606113703,2.227262278752586
989,20606113704,8.770775475325784
990,20606113705,2.7593914017809755
991,20606113706,8.917907035814073
992,20606113707,7.387817624797261
994,20606113709,3.2818614489688
995,20606113710,4.61873830232302
996,20606113711,4.953405017921146
997,20606113712,2.1344350866041633
998,20606113713,4.155563347358578
999,20606113714,3.1264046514228205
1000,20606113715,10.579442167171628
1001,20606113716,12.39657695488961
1002,20606113718,1.9466151749204905
1004,20606113720,6.321121737720862
1005,20606113721,3.005525310798733
1007,20606113723,8.7182523478971
1008,20606113724,10.159093845557516
1009,20606113725,3.4324400652692355
1010,20606113726,8.100944933202996
1011,20606113727,4.285116478302416
1012,20606113728,3.7462464694514646
1013,20606113730,5.736448085289852
1014,20606113731,4.817204301075269
1015,20606113732,0.8564421807206188
1016,20606113733,6.462362570131152
1017,20606113734,5.7522200985554734
1018,20606113735,5.229418496531006
1019,20606113801,4.001123415182153
1021,20606113803,2.620967741935484
1022,20606113804,0.16926994906621393
1023,20606113805,5.830370858020626
1024,20606113806,2.228252008850588
1025,20606113807,2.029113410428079
1026,20606113808,3.691424399309704
1027,20606113809,8.981939347112228
1028,20606113810,0.5768002606712284
1029,20606113811,3.03419665012407
1030,20606113812,8.500273373428104
1031,20606113813,1.9311827956989247
1032,20606113814,4.331467164311739
1033,20606113815,1.092327404280977
1034,20606113816,4.502502117176072
1035,20606113817,4.146261859582543
1036,20606113818,1.907329082759927
1037,20606113819,1.278475307449617
1038,20606113820,14.755668048898702
1039,20606113821,3.055939966864828
1040,20606113822,5.319078725840123
1041,20606113823,5.5122425184609405
1042,20606113824,6.160100219229565
1043,20606113825,4.404178308356617
1044,20606113826,2.5959412388308345
1045,20606113827,2.219811590065658
1046,20606113828,2.6778567523236743
1047,20606113829,1.6942464545521347
1048,20606113830,2.2961658528776114
1049,20606113831,3.6306945817234255
1050,20606113832,6.019705763260899
1051,20607113901,9.15709601159155
1052,20607113902,3.2181883109153677
1053,20607113903,10.601108127400659
1054,20607113904,6.629980526627719
1055,20607113905,11.441290322580645
1056,20607113906,30.532795698924733
1057,20607113907,10.322914925622596
1058,20607113908,9.527059219192287
1059,20607113909,2.3986283972567946
1060,20607113910,8.774091787931209
1061,20607113911,14.228207254790693
1062,20607114001,3.6187317857501755
1063,20607114002,2.2584791442076457
1064,20607114003,5.44331797235023
