,SA1_code,apr20_test_daily_coverage
266,10201103917,0.7373387096774194
267,10201103918,2.385446609177047
268,10201103919,2.4298475717830557
269,10201103920,1.458750857927248
270,10201103921,0.8399160765801207
271,10201103922,1.690847102019407
273,10201103924,4.819301298353634
274,10201103925,0.9913422689668441
275,10201103926,0.36873312978450373
276,10201103927,1.4254844901244508
277,10201103928,4.066220823498558
278,10201103929,3.148442356841887
280,10201103931,2.577020659659297
281,10201104001,0.6078518255937612
282,10201104002,1.2624834290764473
283,10201104003,4.318765175164759
284,10201104004,1.0902694809504845
285,10201104005,0.5540739288165506
286,10201104006,0.19642857142857142
287,10201104007,0.18527275798007095
288,10201104008,58.854838709677416
289,10201104009,0.7088781044818726
290,10201104010,0.31762432795698925
291,10201104011,0.4029171168390183
292,10201104012,0.35999650319083837
293,10201104013,1.6493885561874089
294,10201104014,0.21886328725038404
295,10201104015,1.6579032258064517
296,10201104016,1.243875401840151
297,10201104017,2.478425400341502
298,10201104018,2.0596087155663154
299,10201104019,0.7085170573218844
300,10201104020,2.2605274223583827
301,10201104021,3.9888742593811717
302,10201104022,0.5312174817898023
303,10201104023,1.1897177419354839
304,10201104024,1.9205630059200192
305,10201104025,4.546881720430108
306,10201104026,0.749379652605459
307,10201104027,1.1919860306957082
308,10201104028,0.21550289292224778
309,10201104029,0.5081150245807798
310,10201104030,2.283707447599227
311,10201104031,0.8945996944918682
312,10201104032,2.2255573545896126
313,10201104033,0.6104440908433385
314,10201104034,0.907258064516129
315,10201104035,0.5433109546422138
316,10201104036,1.0922520349713596
317,10201104037,1.7479900744416874
318,10201104038,0.2791135449644904
319,10201104039,0.6178926048510597
320,10201104040,1.7409628789106828
321,10201104041,0.8904726181545387
322,10201104042,3.037504431052818
323,10201104043,1.1544318512060447
324,10201104044,4.5751845484882185
325,10201104045,1.4474608751197702
326,10201104046,0.5698503882330661
327,10201104047,2.767607780962254
328,10201104048,1.7941958607931552
329,10201104049,2.6920453231587467
330,10201104050,0.44724648012831936
331,10201104051,0.46213986702782567
332,10201104052,0.2365352979042987
333,10201104053,1.597324375977298
334,10201104054,0.800881277020286
335,10201104055,0.28296168001731975
336,10201104056,0.3253758404472312
337,10201104057,0.9391516975453775
338,10201104058,1.2515768606956206
339,10201104101,1.562959045772372
340,10201104102,2.443304711069854
341,10201104103,3.5069568596968517
342,10201104104,1.2812930796801765
343,10201104105,0.275644746662244
344,10201104106,2.7469294101768122
345,10201104107,1.4953453128382765
347,10201104109,0.7173720035513466
348,10201104110,0.6017369727047147
349,10201104111,0.17211981566820275
350,10201104112,2.88768115942029
351,10201104113,1.275064267352185
352,10201104114,0.5117004680187208
353,10201104115,4.659325364336008
354,10201104116,1.1013126658287948
355,10201104117,1.774084568439407
357,10201104119,2.1693229631518554
358,10201104120,1.3599833147942157
359,10201104121,2.4098819012644497
360,10201104122,3.3185849332423745
361,10201104123,1.4210630050588002
362,10201104124,2.0511724316621325
363,10201104125,0.30254056500096965
364,10201104201,1.6451612903225807
365,10201104202,1.6815061028770708
366,10201104203,5.041851540952153
367,10201104204,2.0830137604331154
368,10201104205,3.1507850413930916
370,10201104207,0.2912760209756873
371,10201104208,1.2784322360453595
372,10201104209,0.86328071379547
373,10201104210,1.437838995147017
374,10201104211,0.6029887204540555
375,10201104212,138.06129032258065
376,10201104213,1.7241415192507803
377,10201104214,0.8119303635432668
378,10201104215,4.750509337860781
379,10201104216,0.600358422939068
380,10201104217,0.7066626469701539
381,10201104218,0.8512726558921677
382,10201104219,2.107838553841359
384,10201104221,1.3536907358512227
386,10201104223,1.6474139484591819
387,10201104224,2.440223692286708
388,10201104225,0.3550105998968659
389,10201104226,8.124903225806452
390,10201104227,0.2932185664870082
391,10201104228,0.8860866731834475
392,10201104229,1.8402457757296469
394,10201104231,1.80348913759052
395,10201104232,3.4856146469049687
396,10201104233,3.9004989556741703
398,10201104302,0.22301244602489206
399,10201104303,2.2266716104313433
400,10201104304,4.886649874055416
401,10201104305,1.4663341645885288
402,10201104306,18.387096774193548
403,10201104307,0.2748340514731571
404,10201104308,4.031673326186532
405,10201104309,1.5452869710934227
406,10201104310,1.1285982930710257
407,10201104311,0.8937034029674467
408,10201104312,0.5119854804465448
409,10201104313,3.075383819216836
410,10201104314,0.12148564664101806
411,10201104315,0.7426505641188622
412,10201104316,0.6906621392190153
413,10201104317,1.0544787484424756
414,10201104318,0.9827021972884525
415,10201104319,0.5052004823635815
417,10201104321,0.25710158883004336
418,10201104322,1.4519412295822047
419,10201104323,3.7488905080479564
420,10201104324,1.0071294997662459
421,10201104325,0.9106010476978219
422,10201104326,1.9965227625314286
423,10201104327,0.403864952252049
424,10201104328,0.08953258722843976
425,10201104329,0.6571123202487369
426,10201104330,1.311360448807854
427,10202104401,1.3202764976958525
428,10202104402,2.182033697400728
429,10202104403,0.8826753020301408
430,10202104404,0.9053395827589376
431,10202104405,0.588015381328776
432,10202104406,2.8551919001648223
433,10202104407,1.0956195424695099
434,10202104408,1.2482021779330181
435,10202104409,0.9434436531210725
436,10202104410,0.9710309930423783
437,10202104411,0.6504883101509322
438,10202104412,2.0105922002888783
440,10202104414,0.36306842073646906
441,10202104415,3.5475109518120274
442,10202104416,2.820333814796983
443,10202104417,3.2081371694274914
444,10202104418,96.89112903225806
445,10202104419,1.939440681376165
446,10202104420,0.45913978494623653
447,10202104421,2.7779156327543424
448,10202104422,0.34065860215053767
449,10202104423,1.7472130970973128
450,10202104424,0.5206918505942275
451,10202104425,0.12249721913236929
452,10202104426,0.41352757544224766
453,10202104427,1.546856205576818
454,10202104428,0.050204452521581094
455,10202104429,0.22352734922861148
456,10202104430,1.4064327485380117
457,10202104431,2.2468570314784135
458,10202104432,0.5969258772373345
459,10202104433,0.5131500553238573
460,10202104434,2.1735724879495737
461,10202104435,0.8978824460716406
462,10202104436,1.265639795467458
463,10202104437,1.086021505376344
464,10202104438,0.8226147445952396
465,10202104439,0.8230715287517532
466,10202104440,0.1731318905675786
467,10202104441,0.6944744559345578
468,10202104442,0.7787680416436626
469,10202104443,0.586405529953917
470,10202104444,4.768336896904342
471,10202104445,1.2145037538156918
472,10202104446,2.8718092566619915
473,10202104447,1.350542041248017
474,10202104448,4.114898221410698
475,10202104449,2.715194237989426
476,10202104450,0.6180743659197242
477,10202104451,2.523535220539829
478,10202104452,1.071551132463967
479,10202104453,0.5180662006232629
480,10202104454,1.6730821360802388
481,10202104455,2.1887822062582023
482,10202104456,0.43037634408602155
483,10202104457,5.944962543953525
484,10202104458,1.1130865102639296
485,10202104459,1.6121863799283154
486,10202104501,1.6160033514872225
487,10202104502,0.9582795698924731
488,10202104503,3.2554270643132477
489,10202104504,2.5250411702024604
490,10202104505,2.2828662083553675
491,10202104506,1.2353846153846155
492,10202104507,2.973270153696616
493,10202104508,1.0317341516353564
494,10202104509,0.4046269143043337
495,10202104510,2.0681626928471246
496,10202104511,1.0067702110712864
497,10202104512,2.3108567464446756
498,10202104513,2.072103589277601
499,10202104514,0.47252355124179274
500,10202104515,2.5436112274821956
501,10202104516,1.5961569427298585
502,10202104517,0.6706383803157997
503,10202104518,1.1964361177630651
504,10202104519,4.796613376217954
506,10202104521,0.6886247877758913
507,10202104522,1.0907621695002907
508,10202104523,2.5439572921399365
509,10202104524,2.51826717486288
510,10202104601,0.222254440014498
511,10202104602,6.18841642228739
512,10202104603,1.5880415190502828
514,10202104605,0.3921546588737777
515,10202104606,1.3625421280693306
516,10202104607,0.5636703027474772
517,10202104608,1.814749883122955
519,10202104610,2.8792198049512376
520,10202104611,2.2177687278962597
521,10202104612,2.0675611380721284
523,10202104614,2.3657774305167987
524,10202104615,1.5115883076340932
529,10202104620,1.162935412345326
530,10202104621,1.1712442396313365
531,10202104622,1.2886336767437931
534,10202104625,0.13041406585028825
535,10202104701,1.347492152541241
536,10202104702,0.5681818181818181
537,10202104703,9.612633283843975
538,10202104704,1.881142729356516
539,10202104705,1.7404567610493455
540,10202104706,0.39510567296996657
541,10202104707,1.5769025129210479
542,10202104708,0.5618499551238054
543,10202104709,0.9738588493277164
544,10202104710,1.9979188345473466
545,10202104711,1.07968546839205
546,10202104712,0.5369692938698593
547,10202104713,3.82337948874011
548,10202104714,0.41887575854359627
549,10202104715,0.22092529711375214
550,10202104716,0.27472437729685584
552,10202104718,1.273328088119591
553,10202104719,4.236974548243301
554,10202104720,10.869682094436653
555,10202104721,3.5903292593334672
556,10202104722,1.1068858560794044
557,10202104723,1.7481024667931688
558,10202104724,1.0770752688172043
559,10202104725,2.6799297100539725
560,10202104726,0.9346304830175797
561,10202104727,3.2447532063738826
562,10202104728,2.027794016049317
563,10202104729,0.6206538944380766
564,10202104730,2.48636712749616
565,10202104731,3.610150122071581
566,10202104732,1.3049532875022034
567,10202104733,3.515951790145338
568,10202104734,2.669044665012407
569,10202104735,1.1150291966664776
570,10202104736,0.8615856836740604
571,10202104737,22.608064516129033
572,10202104801,2.219724122949929
573,10202104802,0.45562586818953543
574,10202104803,1.3866137083355696
575,10202104804,0.3917300463327214
576,10202104805,0.9445253237299823
577,10202104806,1.0589585598646853
578,10202104807,0.8907675194660736
579,10202104808,1.831931400571662
580,10202104809,3.07576147024804
581,10202104810,1.403041625006578
582,10202104811,0.44157706093189963
583,10202104812,1.4021116298811545
584,10202104813,3.5393047290948956
585,10202104814,2.8202644655942053
586,10202104815,3.8555336112939793
587,10202104816,2.984876518381466
588,10202104817,6.13402744342802
589,10202104818,0.5077490029784442
590,10202104819,1.345538501560874
591,10202104820,5.006062685884237
592,10202104821,1.3345576493133184
593,10202104822,1.888655819490901
594,10202104823,2.3442894507410634
595,10202104824,1.2904869529484284
596,10202104825,0.3732631450082634
597,10202104826,2.681617801413477
598,10202104827,5.536259064766192
599,10202104828,0.4427998418168465
600,10202104829,2.4007056451612905
602,10202104831,0.7207983502724996
603,10202104832,0.6586987011403134
604,10202104833,5.8003706492152665
605,10202104834,0.6575414123801221
606,10202104835,0.7966458944281525
607,10202104836,2.921422663358147
608,10202104837,3.7552570736540787
609,10202104838,2.894186458702588
610,10202104840,0.5453420877343229
611,10202104841,0.36654594458013984
612,10202104842,2.4476597090449084
613,10202104843,3.865964450296248
614,10202104844,0.4054272621080061
615,10202104845,3.385625544899738
616,10202104846,1.147260455970665
617,10202104847,2.0723415355186505
618,10202104848,3.5818783669760506
619,10202104849,1.196306796414068
620,10202104901,2.4962396668531293
621,10202104902,0.7409242592779858
622,10202104903,1.0105204486866857
623,10202104904,5.525111302038585
624,10202104905,1.3160177975528367
625,10202104906,1.901064183571666
626,10202104907,2.2372604020570357
627,10202104908,0.17909312233718808
630,10202105001,0.3039480019258546
631,10202105002,0.6276811349434217
632,10202105003,4.859747545582048
633,10202105004,3.0897326101436864
634,10202105005,0.30231230373965173
635,10202105006,3.1316855187822927
636,10202105007,1.3954121863799283
637,10202105008,0.6087039511357131
638,10202105009,2.2214381720430105
639,10202105010,0.35148951172219284
640,10202105011,1.885689543191167
641,10202105012,2.46105010295127
642,10202105013,0.5567093828251584
644,10202105015,2.8845787396216145
645,10202105016,8.279569892473118
646,10202105017,3.74000962927299
647,10202105018,0.9341581970835173
648,10202105019,0.9269449715370017
649,10202105020,3.026176626123744
650,10202105021,1.1997474457582367
651,10202105022,2.847752196498429
652,10202105024,2.268398907507197
653,10202105025,0.23710854720979513
654,10202105026,0.5561851332398318
655,10202105027,1.675293465200111
656,10202105028,0.9393094979454968
657,10202105101,13.036902221664366
658,10202105102,1.579751361014057
659,10202105103,0.22097951495173063
660,10202105104,0.9792171362998852
662,10202105106,6.76427267194157
663,10202105107,2.2309205350118018
664,10202105108,3.458064516129032
665,10202105109,1.3740137820832916
666,10202105110,5.312050810630119
667,10202105111,3.2762921213574767
668,10202105112,0.9309012489891276
669,10202105113,1.6695840626823373
670,10202105114,3.3911510664551385
671,10202105115,2.373502304147465
672,10202105116,5.0425432445067795
673,10202105201,1.4630625248904818
674,10202105202,0.3756720430107527
675,10202105203,0.5197924086699908
676,10202105204,1.102781563935585
677,10202105205,2.5785688965412468
678,10202105206,1.836480178359925
679,10202105207,0.15695038217385673
680,10202105208,1.512611331487164
681,10202105209,0.5465641594673853
682,10202105210,0.3496562665256478
684,10202105213,0.11085043988269795
685,10202105214,0.21990558615263572
686,10202105215,0.7793346774193549
687,10202105216,1.9361715428857216
688,10202105301,2.548216419184161
690,10202105303,0.6477560889308249
691,10202105304,13.3856091450047
692,10202105305,3.768054284021756
693,10202105306,3.5937670858392567
694,10202105307,1.6625886347747927
695,10202105308,2.180527553763441
696,10202105309,1.1240389950067369
697,10202105310,1.1456303673233745
698,10202105311,0.7121308496138119
699,10202105312,3.2532888808794374
700,10202105313,0.8122977346278318
701,10202105314,0.5840010958153552
702,10202105315,0.7909814064711337
703,10202105316,3.3664095371669003
704,10202105317,3.0407526881720432
705,10202105318,0.22927219408157826
706,10202105319,0.21330856274277993
707,10202105320,0.06224934612031386
708,10202105321,0.24978715353325134
709,10202105322,4.060178910273787
710,10202105323,6.912903225806452
711,10202105324,2.238637992831541
712,10202105325,1.4916159109707496
713,10202105326,1.5342697818874853
714,10202105327,2.093344222131482
715,10202105328,3.608088589311507
716,10202105329,2.4941403890298415
717,10202105330,0.17891519250780435
718,10202105331,2.2165242165242165
719,10202105332,4.780529953917051
720,10202105333,1.2907860585836117
721,10202105334,1.5631738766888175
722,10202105335,1.1652736058508555
723,10202105336,1.0904848853722864
724,10202105337,1.8580645161290323
725,10202105401,2.1512296390929415
727,10202105403,1.0259202080117007
728,10202105404,2.7774864320995185
729,10202105405,7.62876072553492
730,10202105406,2.391458883084711
731,10202105407,1.0726065760813195
732,10202105408,1.0455635491606714
733,10202105409,0.3397686542847833
734,10202105410,0.5699924981245311
735,10202105411,0.9660595420964085
736,10202105412,1.8827211753433408
737,10202105413,0.266630216876253
738,10202105414,0.8869604725124943
739,10202105415,10.696774193548388
741,10202105417,0.7914559721011333
742,10202105418,0.7420765541239538
743,10202105419,0.4464690496948561
744,10202105420,0.7289502460360853
745,10202105421,0.5658298058677566
746,10202105422,2.1416156840934373
747,10202105423,0.691603327548028
748,10202105424,0.6059537392386681
750,10202105502,2.453909421063875
753,10202105505,3.8925591397849457
754,10202105506,4.148971708946654
755,10202105507,3.4171301446051165
756,10202105508,0.3321327904791732
757,10202105509,1.996185701830863
758,10202105510,6.848814613291877
759,10202105511,1.1080295115515104
760,10202105512,1.905054198772365
761,10202105513,1.1289240095258715
762,10202105514,2.4941847706824665
763,10202105601,1.719462233005847
764,10202105602,1.0404123859472663
765,10202105603,1.6197085624207004
766,10202105604,0.3276606553213106
767,10202105605,0.2789542805548716
768,10202105606,0.07709772017784505
769,10202105607,0.2501680107526882
770,10202105608,0.2797210726231646
771,10202105609,1.7395129414764758
772,10202105612,2.669943012495425
773,10202105613,1.8686217008797654
774,10202105614,5.547503314184711
775,10202105615,0.9067805602716468
776,10202105616,11.923963133640555
777,10202105617,2.0653675148992527
778,10202105618,1.4556180991556618
779,10202105620,2.406960950764007
780,10202105621,1.311827956989247
781,10202105622,1.9876796714579055
782,10202105623,0.4093816631130064
785,10202105626,3.629530067702111
786,10202105627,2.67299567572941
787,10202105628,0.5381815586640023
788,10202105629,2.2762158429515633
790,10202105631,0.37982179111211367
792,10202105633,2.0865147479530433
793,10202105701,2.484068385517432
794,10202105702,2.526542161856254
795,10202105703,1.0101148168398033
796,10202105704,0.22997719126751384
797,10202105705,9.43942652329749
798,10202105706,3.6027415944895314
799,10202105707,17.504126031507877
800,10202105708,1.156066715542522
801,10202105709,1.4779190241751783
802,10202105710,1.449922324773828
803,10202105711,4.939544862462646
804,10202105712,1.93276740237691
805,10202105713,0.8978676872607982
806,10202105714,4.297318305479985
807,10202105715,1.4308490915832406
809,10202105717,1.209142599786072
810,10202105718,1.2125960061443932
811,10202105719,1.3479700723660004
812,10202105720,0.4778160559557365
813,11501129001,13.838520369529002
816,11501129004,2.0857791912766923
817,11501129005,1.9346194648540331
818,11501129006,9.246588762158002
819,11501129007,1.946268091949674
820,11501129008,2.8871805613741097
821,11501129009,5.677361336737062
822,11501129010,0.8636097040789122
823,11501129011,1.0520841797351101
824,11501129012,0.5213009864036258
825,11501129013,3.7119004824519912
827,11501129015,1.0394983515417933
828,11501129016,5.878411910669975
829,11501129017,2.8262354997616397
830,11501129018,1.3622331084203716
831,11501129019,2.605295191722459
832,11501129020,1.3378938119743944
833,11501129021,7.02472297463679
834,11501129022,2.1270084631424018
835,11501129023,8.44926564281403
836,11501129024,1.3583595013797696
837,11501129025,0.29654100272055967
838,11501129026,7.9078535456648975
839,11501129027,1.854803873754616
840,11501129028,0.7863896392817415
841,11501129029,1.355476430886964
842,11501129030,1.0525249113325452
843,11501129031,2.5907595620366277
844,11501129032,3.359734670509733
845,11501129033,8.82307771416818
846,11501129034,11.69541841982235
847,11501129035,31.88060257638667
848,11501129036,9.670199138232212
851,11501129039,20.97417137789602
852,11501129040,5.308560162111835
855,11501129043,2.291084957354553
856,11501129044,1.3121574265432654
857,11501129045,2.742705690467561
858,11501129046,1.0479663394109398
859,11501129047,0.29909274193548385
861,11501129102,0.6108064516129031
862,11501129103,1.0322042113199419
863,11501129104,1.306807162712522
864,11501129105,1.2522098496154286
865,11501129106,2.7469270605852625
866,11501129107,2.0076226248342905
867,11501129108,3.839187181663837
868,11501129109,3.078260423611467
869,11501129110,1.9670430107526882
870,11501129111,7.4696105428796225
871,11501129112,6.4997207093981295
872,11501129113,5.233708594933969
873,11501129114,12.974910394265233
874,11501129115,2.0518983728232945
875,11501129116,3.903183023872679
876,11501129117,8.152036668684598
877,11501129118,0.7592446892210857
878,11501129119,0.46439988375472246
879,11501129120,0.15913106065563046
880,11501129121,1.0397872487393798
881,11501129122,1.1183106470259185
882,11501129123,6.260308272632674
883,11501129124,2.6118338977009445
885,11501129127,94.92583659933675
886,11501129128,0.48255892865221917
888,11501129130,1.1053566143829536
889,11501129131,0.6139993736298153
890,11501129132,0.9101148168398032
891,11501129133,0.7789992190785127
892,11501129134,13.821261241854703
893,11501129135,6.455222734254992
894,11501129136,4.697738491562393
895,11501129137,0.9534007458956516
897,11501129139,2.22809696506967
898,11501129140,1.049808429118774
899,11501129141,3.9594945128034587
900,11501129142,1.1031586021505375
901,11501129143,8.249831286273452
902,11501129144,1.7288476159443902
903,11501129145,0.6638638332568925
904,11501129146,0.709544121567582
905,11501129147,4.714285714285714
906,11501129148,3.1527654640932954
907,11501129149,3.3990096208262597
908,11501129401,1.0742544126597688
909,11501129402,0.5311767886105605
910,11501129403,2.003970223325062
911,11501129404,0.9019037546271814
913,11501129406,2.13140658261012
914,11501129407,9.853729838709677
915,11501129408,0.9830596482118518
916,11501129409,0.9337622326930047
917,11501129410,3.6163627863487613
918,11501129411,2.37456046476074
919,11501129412,1.0946346280447665
920,11501129413,0.9068707854929834
921,11501129414,0.80171809256662
922,11501129415,4.983301707779885
924,11501129601,3.2810451953357735
925,11501129602,0.6638966533202387
926,11501129603,5.77685330423515
927,11501129604,7.4122671512948655
928,11501129605,2.610136168353601
929,11501129606,1.433906932993969
930,11501129607,5.528882220555139
931,11501129608,1.7659806055808431
932,11501129609,3.9789395624768256
933,11501129610,3.875484852948397
934,11501129611,6.276081340663707
935,11501129612,18.819442022667833
936,11501129613,12.26512832587709
938,11501129615,3.2984202840833663
939,11501129616,1.462824128206892
940,11501129617,1.3676294890716145
941,11501129618,0.5689243854371954
942,11501129619,0.5389606414886454
943,11501129620,1.5106276569142287
944,11501129621,5.507016129032258
945,11501129622,3.689734257366506
946,11501129623,1.3213226705004941
947,11501129624,6.318358952154145
948,11501129625,2.4151392961876836
949,11501129626,3.7579604578564
950,11501129627,1.7689643463497453
951,11501129628,2.2414711163395453
952,11501129629,1.9562527618205923
953,11501129630,0.32846774193548384
954,11501129631,0.8609831029185868
955,11501129632,0.8307973219720026
956,11501155301,1.0433779176501443
959,11501155304,1.3994126928471247
960,11501155305,11.443947620568508
961,11501155306,4.715632754342432
962,11501155307,0.7335162236306877
963,11501155308,5.730959363217428
964,11501155309,1.2737379260069255
965,11501155310,2.405371729198394
966,11501155311,1.8639551192145862
967,11501155312,2.0321297167793273
968,11501155313,0.7254854758465735
969,11501155314,2.468381709206007
