,SA1_code,jan22_base_daily_coverage
227,10201103707,2.377292852624921
228,10201103708,2.831425598335068
229,10201103709,0.7614727342549924
230,10201103710,1.3419680677745192
231,10201103711,1.536361901126169
232,10201103712,1.525469751276203
233,10201103713,3.8052250705261867
234,10201103714,0.9050979262672811
235,10201103801,1.442013843541857
236,10201103802,0.7971031219343298
237,10201103803,0.7033044846577496
238,10201103804,0.8095862304798815
239,10201103805,0.8996906760936809
240,10201103806,1.450931394820536
241,10201103807,0.5283366296119485
242,10201103808,0.3554551058146702
243,10201103809,1.1894759404136748
244,10201103810,0.4953405017921147
245,10201103811,0.4457757296466974
246,10201103812,0.7602040816326531
247,10201103813,1.1152695425121035
248,10201103814,0.8685914572565793
249,10201103815,0.14892473118279567
250,10201103816,0.3386760051181898
251,10201103817,0.9233870967741935
252,10201103901,0.894105490160841
253,10201103902,0.8428416092787242
254,10201103903,2.416592407770451
255,10201103904,3.735905939101598
256,10201103905,2.609705228031146
257,10201103906,2.8763022467679176
258,10201103908,2.079389607881012
259,10201103909,1.9996634777174174
260,10201103911,2.1769261122620103
261,10201103912,1.1697214076246334
262,10201103913,2.170079338685923
263,10201103914,1.652693630260357
264,10201103915,1.6135460495558671
265,10201103916,0.9435483870967742
266,10201103917,2.021451612903226
267,10201103918,5.503087405514745
268,10201103919,1.7403048564338888
269,10201103920,0.785220773278426
270,10201103921,1.1931812221348024
271,10201103922,1.4692892735378968
273,10201103924,0.2303573818765895
274,10201103925,1.9640864490476495
275,10201103926,1.9095977698128237
276,10201103927,2.855798402575692
277,10201103928,2.8896538158929976
278,10201103929,2.2388616426055123
280,10201103931,2.3991482421167087
281,10201104001,0.5510457284650834
282,10201104002,1.6350861688024745
283,10201104003,1.2375997225112727
284,10201104004,1.776317536174167
285,10201104005,1.453868026277086
286,10201104006,0.8919610855094725
287,10201104007,1.0526093565276136
288,10201104008,26.669354838709676
289,10201104009,1.9005994861547246
290,10201104010,0.8613911290322581
291,10201104011,1.3826207748109278
292,10201104012,0.7533001136462978
293,10201104013,0.9259221981782497
294,10201104014,0.29407066052227343
295,10201104015,1.4966129032258066
296,10201104016,2.09987806229908
297,10201104017,1.276662513267802
298,10201104018,1.1893607276058367
299,10201104019,0.7252262705964261
300,10201104020,0.7554514326905748
301,10201104021,1.107307439104674
302,10201104022,0.42273673257023936
303,10201104023,0.872883064516129
304,10201104024,1.365410172767911
305,10201104025,1.2079569892473119
306,10201104026,2.1759400648978815
307,10201104027,1.3092546640933738
308,10201104028,0.9405563921692954
309,10201104029,0.07818708330527309
310,10201104030,1.9187602200089193
311,10201104031,1.7471470931799804
312,10201104032,1.15033005355586
313,10201104033,1.2527122812093157
314,10201104034,1.1158456843940716
315,10201104035,1.8612248239724907
316,10201104036,1.5163551401869162
317,10201104037,2.6020843672456575
318,10201104038,1.6841790023102594
319,10201104039,1.19784616904609
320,10201104040,0.23415464418868537
321,10201104041,1.059264816204051
322,10201104042,2.1314427507975897
323,10201104043,1.4964835803545482
324,10201104044,2.057235311962787
325,10201104045,1.5216863621846055
326,10201104046,0.87279843444227
327,10201104047,0.9649978657235196
328,10201104048,0.6504220141056769
329,10201104049,1.7322811885767138
330,10201104050,4.564961682409552
331,10201104051,0.6667692686530412
332,10201104052,0.515842929690294
333,10201104053,0.8685932704001854
334,10201104054,0.39740605254406386
335,10201104055,0.5579129681749296
336,10201104056,1.4981491274457963
337,10201104057,1.0159879620050787
338,10201104058,1.890340601910254
339,10201104101,0.6865855808214348
340,10201104102,3.855001160362033
341,10201104103,1.1961912164788184
342,10201104104,2.088709677419355
343,10201104105,1.2762252259723028
344,10201104106,1.2685247671750575
345,10201104107,1.1137692141156093
347,10201104109,1.7977212192956498
348,10201104110,2.128349875930521
349,10201104111,2.1029953917050688
350,10201104112,2.653868630201029
351,10201104113,1.8289244547640764
352,10201104114,2.731467968396155
353,10201104115,2.4608645816276407
354,10201104116,0.4291998324256388
355,10201104117,1.7802964254577158
357,10201104119,2.247354328700752
358,10201104120,0.9248470522803113
359,10201104121,1.8782706672787213
360,10201104122,2.828086931098334
361,10201104123,1.122002496550818
362,10201104124,0.8687006088871615
363,10201104125,1.062706057275842
364,10201104201,1.7878736699881779
365,10201104202,1.570019616390584
366,10201104203,2.1797577647199904
367,10201104204,1.922024212346793
368,10201104205,2.4228375677990295
370,10201104207,1.7843106096721226
371,10201104208,1.3421226467026315
372,10201104209,1.798627316403569
373,10201104210,1.7593491293177277
374,10201104211,0.6320137940944034
375,10201104212,28.051612903225806
376,10201104213,2.6718522372528617
377,10201104214,1.3111111111111111
378,10201104215,1.1410016977928692
379,10201104216,1.0114247311827957
380,10201104217,1.411637021404884
381,10201104218,2.057187724923117
382,10201104219,1.0758142434159264
384,10201104221,0.8362415336930318
386,10201104223,1.6190304559380069
387,10201104224,1.4054422696583238
388,10201104225,0.9899730705322867
389,10201104226,2.3848387096774197
390,10201104227,1.6402542032016731
391,10201104228,1.2978820462691432
392,10201104229,1.7262864823348694
394,10201104231,2.058152293175335
395,10201104232,2.0875802488705713
396,10201104233,1.3929566024599676
398,10201104302,0.5095250190500381
399,10201104303,1.689964157706093
400,10201104304,1.6492240188510603
401,10201104305,2.8251146327729066
402,10201104306,3.653225806451613
403,10201104307,1.1716548270641667
404,10201104308,3.7321898450443434
405,10201104309,0.9056556346878929
406,10201104310,3.8081874728771887
407,10201104311,1.8914888905292684
408,10201104312,0.6013629203479214
409,10201104313,1.8746765568397448
410,10201104314,0.010654039656703166
411,10201104315,3.069362784045765
412,10201104316,1.1700339558573853
413,10201104317,1.4865014536896028
414,10201104318,1.6992364033037244
415,10201104319,1.7414078987036479
417,10201104321,1.3458513882201895
418,10201104322,0.3989165230238858
419,10201104323,1.2386566867589588
420,10201104324,1.361091631603553
421,10201104325,0.5556934105321203
422,10201104326,1.5414861177981063
423,10201104327,1.5243251372283628
424,10201104328,1.0200789993416723
425,10201104329,1.6553633890400312
426,10201104330,1.92533894343151
427,10202104401,0.8580069124423962
428,10202104402,1.583523833714334
429,10202104403,3.9302528334786397
430,10202104404,0.6449774836871612
431,10202104405,1.695577867976928
432,10202104406,2.4885801742406404
433,10202104407,0.9188135960164537
434,10202104408,2.2091637559071295
435,10202104409,2.2426686217008798
436,10202104410,0.732574320050601
437,10202104411,1.5481897997435137
438,10202104412,2.208079835426971
440,10202104414,1.61398450171202
441,10202104415,1.0505774591796095
442,10202104416,1.2723078157599101
443,10202104417,1.7996512641673932
444,10202104418,12.004032258064516
445,10202104419,3.6725236402655757
446,10202104420,1.5265884652981427
447,10202104421,0.7133108826657213
448,10202104422,1.7991263440860215
449,10202104423,1.5515105821530508
450,10202104424,1.1094015280135825
451,10202104425,0.64293659621802
452,10202104426,3.287755809920222
453,10202104427,0.9656642974302898
454,10202104428,0.6706042707860065
455,10202104429,0.6213768115942029
456,10202104430,0.4874551971326165
457,10202104431,1.9613098138582985
458,10202104432,1.7221154818485185
459,10202104433,2.440292790875819
460,10202104434,3.559093437152392
461,10202104435,1.8384128240649118
462,10202104436,1.0999305599393976
463,10202104437,0.7832595403752898
464,10202104438,2.564209234126713
465,10202104439,2.45960729312763
466,10202104440,0.2179665169456921
467,10202104441,2.736842105263158
468,10202104442,1.8933669847779793
469,10202104443,3.0386584741423452
470,10202104444,1.7998512596448824
471,10202104445,4.382146687567032
472,10202104446,0.5533800841514727
473,10202104447,1.5711263881544157
474,10202104448,2.4568201798877394
475,10202104449,1.8848364110029883
476,10202104450,3.3751949437741113
477,10202104451,1.8400263331138906
478,10202104452,5.630233356211393
479,10202104453,0.5769392739829866
480,10202104454,0.40281919219300616
481,10202104455,1.5078400221040271
482,10202104456,0.5877016129032258
483,10202104457,1.3904601742852776
484,10202104458,1.0987903225806452
485,10202104459,1.8381720430107524
486,10202104501,3.2099706744868035
487,10202104502,0.5895913978494624
488,10202104503,1.956482045039562
489,10202104504,2.384820304175143
490,10202104505,1.8718667371760973
491,10202104506,1.5092803970223325
492,10202104507,1.8749772188809914
493,10202104508,0.8917745677718735
494,10202104509,2.4190289996741607
495,10202104510,1.2251519401589528
496,10202104511,1.4007509813961425
497,10202104512,3.026361429066944
498,10202104513,1.1094502498864152
499,10202104514,1.248144447616329
500,10202104515,3.3349811478843736
501,10202104516,1.8179378455262736
502,10202104517,2.4129613484452195
503,10202104518,1.8162769404141428
504,10202104519,4.994324094220036
506,10202104521,0.9074363327674024
507,10202104522,1.2000775745038463
508,10202104523,2.0412312585188546
509,10202104524,2.927953890489914
510,10202104601,0.5304820587169264
511,10202104602,1.7689699413489735
512,10202104603,1.3728012928087514
514,10202104605,0.8683826008767
515,10202104606,0.8883692138386409
516,10202104607,0.7019191506737446
517,10202104608,2.159537166900421
519,10202104610,1.6602900725181295
520,10202104611,0.7642267709784589
521,10202104612,0.9214958606908364
523,10202104614,0.5119991070431967
524,10202104615,1.7148803329864726
529,10202104620,0.7681853944639153
530,10202104621,0.7860829493087558
531,10202104622,1.6611214321905083
534,10202104625,0.5626816600752848
535,10202104701,3.0723301943498296
536,10202104702,0.9941348973607037
537,10202104703,7.210689701714132
538,10202104704,2.5999329121708508
539,10202104705,0.8980776603318911
540,10202104706,2.832035595105673
541,10202104707,2.9348303926810435
542,10202104708,2.6569346919381234
543,10202104709,2.0013849616250217
544,10202104710,1.516360272863915
545,10202104711,0.7570429075599034
546,10202104712,1.439363706906108
547,10202104713,1.6064363968350581
548,10202104714,1.2754710954966466
549,10202104715,0.5154216185625353
550,10202104716,1.694895875867701
552,10202104718,1.7929189614476788
553,10202104719,1.5091789292048123
554,10202104720,6.169004207573632
555,10202104721,1.6977893541708409
556,10202104722,1.8959057071960297
557,10202104723,1.0265654648956357
558,10202104724,1.4118709677419354
559,10202104725,3.2992343416593446
560,10202104726,4.0727939921488305
561,10202104727,1.866984065293432
562,10202104728,1.6014242440346493
563,10202104729,2.438567763768353
564,10202104730,1.5498271889400919
565,10202104731,2.787855176354475
566,10202104732,1.490804395087843
567,10202104733,1.814959234314073
568,10202104734,2.1616004962779156
569,10202104735,1.5920403651000623
570,10202104736,2.1171599003880233
571,10202104737,36.61451612903225
572,10202104801,0.7234712718583687
573,10202104802,1.6378299120234605
574,10202104803,0.8654929955450593
575,10202104804,0.9551534225019668
576,10202104805,0.8679028426940465
577,10202104806,0.3636583303129154
578,10202104807,1.156618464961068
579,10202104808,1.3318089015924868
580,10202104809,1.661997172599923
581,10202104810,1.7702468031363467
582,10202104811,1.4559139784946236
583,10202104812,2.3904393039049237
584,10202104813,1.6966802380206703
585,10202104814,1.8648614503495324
586,10202104815,1.0286006875868627
587,10202104816,3.00764218486043
588,10202104817,2.653346172363986
589,10202104818,1.1274673128375992
590,10202104819,1.0990504682622269
591,10202104820,2.3992221459620224
592,10202104821,0.4276056637921857
593,10202104822,2.2811383865298485
594,10202104823,0.7988666085440279
595,10202104824,1.8033285391411547
596,10202104825,1.616575870722899
597,10202104826,2.215450283395144
598,10202104827,3.4349212303075767
599,10202104828,1.3492458053217333
600,10202104829,1.7327998991935485
602,10202104831,1.345927235233466
603,10202104832,1.2897737666930909
604,10202104833,1.4866508368564315
605,10202104834,0.7471665213600697
606,10202104835,2.6442448680351904
607,10202104836,1.599410669975186
608,10202104837,3.1872178795552126
609,10202104838,1.4836937256292095
610,10202104840,0.6562946046246075
611,10202104841,1.0317527162469469
612,10202104842,1.6518026565464892
613,10202104843,1.8183673469387756
614,10202104844,2.3943750561595833
615,10202104845,1.8635026155187446
616,10202104846,1.122017324759526
617,10202104847,1.9119207025476046
618,10202104848,1.9653404296748234
619,10202104849,0.24159068270630604
620,10202104901,4.40058425010877
621,10202104902,5.471938517544746
622,10202104903,3.031840033442486
623,10202104904,3.9302507224869174
624,10202104905,0.68559510567297
625,10202104906,2.4713169271699367
626,10202104907,1.726157082748948
627,10202104908,2.231132075471698
630,10202105001,1.3190659605199806
631,10202105002,0.736953217361932
632,10202105003,1.6913323983169706
633,10202105004,1.4533257208107335
634,10202105005,1.8045246931201828
635,10202105006,2.269026672252479
636,10202105007,1.7691756272401433
637,10202105008,0.7745753006298912
638,10202105009,2.223319892473118
639,10202105010,0.6939890710382514
640,10202105011,1.7270693512304252
641,10202105012,1.0809025394646534
642,10202105013,2.4900574458683162
644,10202105015,2.9838029127535046
645,10202105016,13.70609318996416
646,10202105017,0.7112822981864868
647,10202105018,0.8063632346442775
648,10202105019,2.22194361615614
649,10202105020,2.362506610259122
650,10202105021,2.5400642865342666
651,10202105022,0.9758224844481498
652,10202105024,2.3285598287443716
653,10202105025,2.1424534965858255
654,10202105026,1.5993267882187938
655,10202105027,0.4955171457620852
656,10202105028,1.0138383790676806
657,10202105101,8.78072047194678
658,10202105102,3.330218574794832
659,10202105103,2.271014834000471
660,10202105104,2.782353691189596
662,10202105106,6.261655508216676
663,10202105107,1.5519276160503541
664,10202105108,3.9093611638203662
665,10202105109,3.0298611804653945
666,10202105110,1.5848236670566607
667,10202105111,1.0243434464564096
668,10202105112,6.585407493934764
669,10202105113,4.797532716512461
670,10202105114,6.5350784417415815
671,10202105115,6.994585253456222
672,10202105116,3.5198690977092095
673,10202105201,0.7534846674631621
674,10202105202,1.2461917562724014
675,10202105203,0.902513483260405
676,10202105204,2.027361300419001
677,10202105205,1.5943687648756772
678,10202105206,0.8377342715808541
679,10202105207,0.25100401606425704
680,10202105208,1.5244367936531698
681,10202105209,0.5991123087897281
682,10202105210,0.2953992596509783
684,10202105213,1.1698533724340179
685,10202105214,1.2514752163650669
686,10202105215,0.5961693548387097
687,10202105216,0.5217554388597149
688,10202105301,1.4838140752119249
690,10202105303,1.137701244323878
691,10202105304,2.765267773253993
692,10202105305,1.5729980074317411
693,10202105306,1.7221159103335155
694,10202105307,1.6861080595226208
695,10202105308,1.1428091397849462
696,10202105309,1.0883728303083142
697,10202105310,2.3671068773904884
698,10202105311,0.6910495229441163
699,10202105312,3.099297170661381
700,10202105313,1.555903538991544
701,10202105314,1.0882131360865694
702,10202105315,1.7974232589917525
703,10202105316,5.896271622253388
704,10202105317,4.222150537634408
705,10202105318,0.6232115880209722
706,10202105319,0.5090356358723188
707,10202105320,0.2870095902353967
708,10202105321,0.5326837574496263
709,10202105322,0.7413933315261588
710,10202105323,57.0
711,10202105324,2.4193548387096775
712,10202105325,1.4401082788179564
713,10202105326,2.9057669231312206
714,10202105327,0.34928542262147816
715,10202105328,1.5657679345209436
716,10202105329,1.223208892110668
717,10202105330,0.5412981269510927
718,10202105331,0.3313114603437184
719,10202105332,0.7261356155365372
720,10202105333,1.3691138301816834
721,10202105334,1.099458698235268
722,10202105335,1.2628313961081363
723,10202105336,1.537330087238791
724,10202105337,0.9350271196117612
725,10202105401,0.9696582561481955
727,10202105403,1.394978467538799
728,10202105404,0.851820232941033
729,10202105405,2.315520799391767
730,10202105406,0.954117076848511
731,10202105407,0.9172803651073541
732,10202105408,0.731917691653129
733,10202105409,1.0536005213424569
734,10202105410,0.4433608402100525
735,10202105411,1.4300343793431352
736,10202105412,0.4728201852443309
737,10202105413,0.9624567158738837
738,10202105414,0.49422989550204455
739,10202105415,9.709677419354838
741,10202105417,2.5015693112467305
742,10202105418,1.3337722185648453
743,10202105419,0.6044463818657368
744,10202105420,1.5996446145434664
745,10202105421,1.6709969347540505
746,10202105422,1.3558815350389322
747,10202105423,0.6111077862229937
748,10202105424,1.1936521107768903
750,10202105502,4.498237556077761
753,10202105505,4.711225806451613
754,10202105506,3.826286668754567
755,10202105507,4.142848779345472
756,10202105508,4.038600062637018
757,10202105509,4.6952920662598085
758,10202105510,3.040031092110377
759,10202105511,6.794927028919167
760,10202105512,6.99373122632885
761,10202105513,4.222667243992206
762,10202105514,18.09326311169629
763,10202105601,2.6214152181695236
764,10202105602,1.879193907608305
765,10202105603,2.040024606866854
766,10202105604,2.737109474218949
767,10202105605,1.873224985635722
768,10202105606,1.2032920253523796
769,10202105607,1.179043458781362
770,10202105608,2.044617041782414
771,10202105609,0.8103404309575418
772,10202105612,2.0491974695456685
773,10202105613,2.5303519061583577
774,10202105614,4.139006375860109
775,10202105615,4.5969333616298815
776,10202105616,4.352534562211981
777,10202105617,2.61895752530508
778,10202105618,1.8161939813812513
779,10202105620,6.324617996604414
780,10202105621,0.0
781,10202105622,1.8410942571371796
782,10202105623,1.8679413989958045
785,10202105626,2.9522849462365586
786,10202105627,1.8342362940504
787,10202105628,1.907329431915501
788,10202105629,2.153102495807438
790,10202105631,3.70510940672231
792,10202105633,2.01908848771826
793,10202105701,2.3414932680538554
794,10202105702,1.8804187889077533
795,10202105703,1.9489338436303991
796,10202105704,1.3507331378299123
797,10202105705,13.4078853046595
798,10202105706,2.3798676941962764
799,10202105707,7.435594192665814
800,10202105708,0.875458211143695
801,10202105709,1.1487251083841574
802,10202105710,3.154847847939322
803,10202105711,1.0610681173856409
804,10202105712,1.3478777589134125
805,10202105713,0.8144341170038274
806,10202105714,6.918771861640108
807,10202105715,0.7881905821282907
809,10202105717,1.5466418960761132
810,10202105718,1.1494111623143881
811,10202105719,1.5321967373972771
812,10202105720,0.8673139158576051
813,11501129001,9.668862638194762
816,11501129004,2.0005906406179013
817,11501129005,1.818474716121174
818,11501129006,4.563221608005039
819,11501129007,10.34812222117113
820,11501129008,4.879723502304148
821,11501129009,3.812369459271293
822,11501129010,3.746041055718475
823,11501129011,0.8648736491427643
824,11501129012,2.5234337509997333
825,11501129013,2.7446315391164506
827,11501129015,2.4259486715366214
828,11501129016,4.603804797353185
829,11501129017,1.5991577943747022
830,11501129018,3.0823551159996305
831,11501129019,3.559494826536823
832,11501129020,1.5161917911384462
833,11501129021,4.309825166215218
834,11501129022,2.4614865693609715
835,11501129023,2.765273958822346
836,11501129024,1.7180511942144827
837,11501129025,2.536047415468325
838,11501129026,2.564629554012976
839,11501129027,1.9428690866021041
840,11501129028,2.682226283171778
841,11501129029,2.1560822660360315
842,11501129030,2.445195068400608
843,11501129031,3.088181862817302
844,11501129032,4.525131282820705
845,11501129033,3.917178019265709
846,11501129034,4.619448340345956
847,11501129035,6.302778664963271
848,11501129036,2.51595434959823
851,11501129039,4.476887263052877
852,11501129040,3.114737937455502
855,11501129043,3.6491637680468867
856,11501129044,1.244136939527361
857,11501129045,5.785157665820949
858,11501129046,3.3082748948106597
859,11501129047,2.8650201612903223
861,11501129102,2.957016129032258
862,11501129103,2.0802951155151055
863,11501129104,1.9779559118236474
864,11501129105,3.420502812535874
865,11501129106,2.1010794284644665
866,11501129107,3.615885992045957
867,11501129108,6.858340407470289
868,11501129109,2.2871429304066875
869,11501129110,5.367150537634409
870,11501129111,3.9664634146341458
871,11501129112,3.8954754922496853
872,11501129113,3.984845204589738
873,11501129114,6.477918586789555
874,11501129115,5.379617470739366
875,11501129116,3.4863951398990336
876,11501129117,4.652252875551328
877,11501129118,2.8603819469279737
878,11501129119,2.3363557105492587
879,11501129120,1.0893149250801544
880,11501129121,5.401257166540029
881,11501129122,0.6149543166138356
882,11501129123,1.6385600936524454
883,11501129124,1.8358581358046695
885,11501129127,18.24902019897498
886,11501129128,1.7009003302719088
888,11501129130,2.2952056821544837
889,11501129131,1.3833385530848732
890,11501129132,2.198687807545107
891,11501129133,2.5072986123625878
892,11501129134,7.314341106144648
893,11501129135,2.59715821812596
894,11501129136,1.8041556652508326
895,11501129137,2.2928601637894572
897,11501129139,2.9421009098428454
898,11501129140,2.446112965022865
899,11501129141,2.733688061190555
900,11501129142,2.7415514592933947
901,11501129143,4.16326989697215
902,11501129144,4.2617030520256325
903,11501129145,1.6004178769810935
904,11501129146,3.81444948013863
905,11501129147,0.46543778801843316
906,11501129148,3.5772352178953826
907,11501129149,2.5271080928126772
908,11501129401,2.4161711690622223
909,11501129402,3.238511443503334
910,11501129403,3.6421009098428447
911,11501129404,4.8204653622422
913,11501129406,2.8316685770427377
914,11501129407,5.662096774193548
915,11501129408,3.9239306808593493
916,11501129409,3.0861725262776374
917,11501129410,7.5554932211313695
918,11501129411,4.359425164347959
919,11501129412,2.0552172481895985
920,11501129413,2.7023418990340806
921,11501129414,1.9898316970546983
922,11501129415,1.622428842504744
924,11501129601,1.5099157375095753
925,11501129602,2.5557150411724714
926,11501129603,1.8335265634590465
927,11501129604,6.8420717855520214
928,11501129605,5.978081992281367
929,11501129606,2.0696619266308858
930,11501129607,3.7035687493301896
931,11501129608,0.5565010884622997
932,11501129609,5.041156840934372
933,11501129610,8.659154514656061
934,11501129611,8.41332715108962
935,11501129612,5.936268526591107
936,11501129613,6.86767129738639
938,11501129615,5.49475640515067
939,11501129616,4.414608982736089
940,11501129617,8.083632019115889
941,11501129618,3.2260138989731355
942,11501129619,2.9369529289343212
943,11501129620,2.6376594148537134
944,11501129621,5.5421774193548385
945,11501129622,7.739342872812485
946,11501129623,7.008266690628089
947,11501129624,6.097423684780256
948,11501129625,1.9500855327468234
949,11501129626,3.7479708636836633
950,11501129627,6.380033955857384
951,11501129628,2.1310135595319175
952,11501129629,1.1648885802663975
953,11501129630,3.3594354838709677
954,11501129631,1.6603128054740959
955,11501129632,1.1717589774802193
956,11501155301,1.5126671911880412
959,11501155304,3.4816795231416546
960,11501155305,4.188225274140317
961,11501155306,2.4740807579517257
962,11501155307,2.7490303660959228
963,11501155308,2.6182656053623794
964,11501155309,5.26635684344815
965,11501155310,4.934168627993908
966,11501155311,2.6060356918315035
967,11501155312,3.7064687259348
968,11501155313,1.8294013801957951
